,Unnamed: 0,event_source.hash,ONNET_OUTGOING_Categorical,ONNET_OUTGOING_Scaled,ONNET_OUTGOING_Outlier,ONNET_INCOMING_Categorical,ONNET_INCOMING_Scaled,ONNET_INCOMING_Outlier,OFFNET_OUTGOING_Categorical,OFFNET_OUTGOING_Scaled,OFFNET_OUTGOING_Outlier,OFFNET_INCOMING_Categorical,OFFNET_INCOMING_Scaled,OFFNET_INCOMING_Outlier,IDD_INCOMING_Categorical,IDD_INCOMING_Scaled,IDD_INCOMING_Outlier,IDD_OUTGOING_Categorical,IDD_OUTGOING_Scaled,IDD_OUTGOING_Outlier,Peo_TV_Package,PEO_TV_Categorical,PEO_TV_Scaled,BB_Categorical,BB_Scaled,Location_Identifier,ONNET_Overall_Categorical,OFFNET_Overall_Categorical,IDD_Overall_Categorical,VOICE_Categorical,Play_Type,Play_Usage,Voice_Packages,Other_Packages,Household_Types,Having_Insurance,Cluster
56,56,0480fbc41f1ab2d73ea50c0dda53b89e,MEDIUM,0.2797291993720565,NO,MEDIUM,0.26854395604395603,NO,MEDIUM,0.12119799843014127,NO,MEDIUM,0.1428080847723705,NO,HIGH,0.7756410256410257,YES,MEDIUM,0.24198717948717946,YES,NO,NO,0.0,NO,0.0,MSAG5200-ISLND-PHG-NODE500241,MEDIUM,MEDIUM,HIGH,MEDIUM,SINGLE_PLAY,"['VOICE_MEDIUM', 'BB_NO', 'TV_NO']",NO,NO,['Family_Member_Abroad'],NO,0
57,57,0484a206a68e77ce89bdac2215735418,LOW,0.04525608320251178,NO,MEDIUM,0.15762362637362634,NO,MEDIUM,0.12951334379905807,NO,HIGH,0.3393184196755626,NO,NO,0.0,NO,NO,0.0,NO,NO,NO,0.0,NO,0.0,C300MTP-NODE8700911,LOW,HIGH,NO,MEDIUM,SINGLE_PLAY,"['VOICE_MEDIUM', 'BB_NO', 'TV_NO']",NO,NO,NO,NO,0
58,58,048f304256dc532c9aa79b434ab5ee2e,HIGH,0.3050186420722135,YES,MEDIUM,0.25206043956043955,NO,MEDIUM,0.08209870486656201,NO,LOW,0.022975536368393508,NO,NO,0.0,NO,NO,0.0,NO,NO,NO,0.0,NO,0.0,MSAG5200-ISLMLT-VMD-NODE4145091,HIGH,LOW,NO,MEDIUM,SINGLE_PLAY,"['VOICE_MEDIUM', 'BB_NO', 'TV_NO']",NO,NO,NO,NO,0
59,59,04c1392db3b2efd47d6d748b1f8d38e5,LOW,0.008781397174254317,NO,LOW,0.012706043956043954,NO,LOW,0.01238716640502355,NO,LOW,0.02379317111459969,NO,NO,0.0,NO,NO,0.0,NO,PEO_SILVER,LOW,0.03125,NO,0.0,MSAG5200-ISLPC-AGT-NODE480031,LOW,LOW,NO,LOW,DOUBLE_PLAY,"['VOICE_LOW', 'BB_NO', 'TV_LOW']",NO,NO,NO,NO,0
60,60,04c1837672928bdbbf936eac43f5aeac,MEDIUM,0.08685733908948194,NO,LOW,0.01905906593406594,NO,LOW,0.03355572998430141,NO,LOW,0.01799614076399791,NO,NO,0.0,NO,NO,0.0,NO,NO,NO,0.0,NO,0.0,MSAG5200-ISLMT-AVR-NODE467161,LOW,LOW,NO,LOW,SINGLE_PLAY,"['VOICE_LOW', 'BB_NO', 'TV_NO']",NO,NO,NO,NO,0
61,61,04ec40da46c6ca65064a371a0a695f74,MEDIUM,0.20597036891679749,NO,LOW,0.032280219780219783,NO,MEDIUM,0.12296408948194662,NO,LOW,0.0975765306122449,NO,MEDIUM,0.2580128205128205,YES,MEDIUM,0.09134615384615384,YES,NO,NO,0.0,NO,0.0,MSAG5200PH-AKG-NODE431631,LOW,LOW,MEDIUM,LOW,SINGLE_PLAY,"['VOICE_LOW', 'BB_NO', 'TV_NO']",NO,NO,NO,NO,0
62,62,050db642a7f31f733ad5d318156fb284,MEDIUM,0.19961734693877548,NO,MEDIUM,0.2451923076923077,NO,MEDIUM,0.19071330455259025,NO,MEDIUM,0.17131083202511774,NO,NO,0.0,NO,NO,0.0,NO,NO,NO,0.0,NO,0.0,MSAG5200-ISLND-PHG-NODE500241,MEDIUM,MEDIUM,NO,MEDIUM,SINGLE_PLAY,"['VOICE_MEDIUM', 'BB_NO', 'TV_NO']",NO,NO,NO,NO,0
63,63,05401b227d4dd007a258cd9fdad008f2,MEDIUM,0.21247056514913654,NO,MEDIUM,0.1955700549450549,NO,MEDIUM,0.11565443485086345,NO,MEDIUM,0.15057561486132914,NO,MEDIUM,0.1282051282051282,YES,NO,0.0,NO,PEO_SILVER,MEDIUM,0.46875,HIGH,0.8385416666666666,MSAG5200PH-AKG-NODE431631,MEDIUM,MEDIUM,LOW,MEDIUM,TRIPLE_PLAY,"['VOICE_MEDIUM', 'BB_HIGH', 'TV_MEDIUM']",NO,NO,['Professional_or_Student'],NO,2
64,64,0541411ea78d692ada524e8734da6bb2,MEDIUM,0.08732339089481947,NO,LOW,0.048763736263736264,NO,HIGH,0.4118426216640503,YES,MEDIUM,0.17302786499215073,NO,MEDIUM,0.12339743589743588,YES,LOW,0.02724358974358974,NO,PEO_SILVER,NO,0.0,LOW,0.13888888888888887,MSAG5200PH-AKG-NODE431631,LOW,HIGH,LOW,LOW,DOUBLE_PLAY,"['VOICE_LOW', 'BB_LOW', 'TV_NO']",NO,NO,NO,NO,0
65,65,0550aa60e5d21395371c54b785975cce,MEDIUM,0.11136185243328102,NO,MEDIUM,0.1043956043956044,NO,HIGH,0.4563873626373626,YES,LOW,0.09284242543171116,NO,LOW,0.07852564102564102,YES,NO,0.0,NO,NO,NO,0.0,NO,0.0,MSAG5200-ISLMV-GDM-NODE482491,MEDIUM,MEDIUM,LOW,MEDIUM,SINGLE_PLAY,"['VOICE_MEDIUM', 'BB_NO', 'TV_NO']",NO,NO,NO,NO,0
66,66,057b07aabfcea53ac9efa8fa5372e850,MEDIUM,0.1140355180533752,NO,LOW,0.07451923076923077,NO,MEDIUM,0.12887558869701726,NO,MEDIUM,0.17209576138147564,NO,NO,0.0,NO,NO,0.0,NO,NO,NO,0.0,NO,0.0,MSAG5200-ISLMT-AVR-NODE467161,LOW,MEDIUM,NO,MEDIUM,SINGLE_PLAY,"['VOICE_MEDIUM', 'BB_NO', 'TV_NO']",NO,NO,NO,NO,0
67,67,057ba07c85b6597b1394da8c15b98008,MEDIUM,0.15686322605965464,NO,MEDIUM,0.19694368131868129,NO,MEDIUM,0.2244652668759812,NO,MEDIUM,0.14954539508110934,NO,LOW,0.0608974358974359,NO,NO,0.0,NO,NO,NO,0.0,MEDIUM,0.65625,MSAG5200-ISLPC-AGT-NODE480031,MEDIUM,MEDIUM,LOW,MEDIUM,DOUBLE_PLAY,"['VOICE_MEDIUM', 'BB_MEDIUM', 'TV_NO']",NO,NO,NO,NO,2
68,68,0598ebdbe1c730120b3c5504c9d90a9f,LOW,0.001201923076923077,NO,LOW,0.007898351648351648,NO,LOW,0.008781397174254317,NO,LOW,0.019198063840920983,NO,MEDIUM,0.2355769230769231,YES,LOW,0.011217948717948716,NO,NO,NO,0.0,NO,0.0,MSAG5200PH-AKG-NODE431631,LOW,LOW,LOW,LOW,SINGLE_PLAY,"['VOICE_LOW', 'BB_NO', 'TV_NO']",NO,NO,NO,NO,0
69,69,05a72b3b054843ff6be0d9d7e3367b0b,LOW,0.02033457613814757,NO,LOW,0.044127747252747256,NO,MEDIUM,0.12720761381475668,NO,MEDIUM,0.1399872448979592,NO,NO,0.0,NO,NO,0.0,NO,NO,NO,0.0,NO,0.0,ZXDSL9806H-ISLKL-PRC-NODE482361,LOW,MEDIUM,NO,MEDIUM,SINGLE_PLAY,"['VOICE_MEDIUM', 'BB_NO', 'TV_NO']",NO,NO,NO,NO,0
70,70,05be9be55a8a24c5ee0a7004f04e53f3,MEDIUM,0.11273547880690735,NO,LOW,0.04996565934065934,NO,MEDIUM,0.10186911302982732,NO,LOW,0.07010400313971743,NO,NO,0.0,NO,NO,0.0,NO,NO,NO,0.0,NO,0.0,UA5000(IPMB)SL-NODE385341,LOW,LOW,NO,LOW,SINGLE_PLAY,"['VOICE_LOW', 'BB_NO', 'TV_NO']",NO,NO,NO,NO,0
71,71,05cfe8f4323299542b61cfdb60232095,LOW,0.022247841444270014,NO,LOW,0.00927197802197802,NO,LOW,0.06877943485086342,NO,LOW,0.01095630559916274,NO,NO,0.0,NO,NO,0.0,NO,PEO_RELIGIOUS_PACKAGE,NO,0.0,NO,0.0,C300MKI-NODE10668164,LOW,LOW,NO,LOW,SINGLE_PLAY,"['VOICE_LOW', 'BB_NO', 'TV_NO']",NO,"['E_PeoTV Initiation', 'E_TSTV', 'E_Video on Demand']",NO,NO,0
72,72,05e0cba81525bce9a685b7adf6bcbb7f,LOW,0.06958889324960753,NO,MEDIUM,0.2410714285714285,NO,LOW,0.06406985871271585,NO,MEDIUM,0.13665129513343796,NO,NO,0.0,NO,NO,0.0,NO,PEO_SILVER,HIGH,0.75,NO,0.0,MSAG5200-ISLND-PHG-NODE500241,LOW,LOW,NO,LOW,DOUBLE_PLAY,"['VOICE_LOW', 'BB_NO', 'TV_HIGH']",NO,NO,['Kids'],NO,1
73,73,05ecf6000169d49d54a964d3cca35459,MEDIUM,0.10797684458398744,NO,MEDIUM,0.20570054945054944,NO,MEDIUM,0.11509026687598115,NO,MEDIUM,0.2406789638932496,NO,LOW,0.01282051282051282,NO,NO,0.0,NO,PEO_SILVER_PLUS,HIGH,0.75,LOW,0.11979166666666667,MSAG5200-ISLMT-AVR-NODE467161,MEDIUM,MEDIUM,LOW,MEDIUM,TRIPLE_PLAY,"['VOICE_MEDIUM', 'BB_LOW', 'TV_HIGH']",NO,NO,['Kids'],NO,1
74,74,063f3be0a6af9f777434429112257c03,MEDIUM,0.2546114599686028,NO,HIGH,0.3839285714285714,YES,MEDIUM,0.17288069073783358,NO,MEDIUM,0.2577184720041863,NO,MEDIUM,0.14903846153846154,YES,LOW,0.052884615384615384,NO,PEO_SILVER,MEDIUM,0.5,NO,0.0,MSAG5200-ISLND-PHG-NODE500241,HIGH,MEDIUM,LOW,MEDIUM,DOUBLE_PLAY,"['VOICE_MEDIUM', 'BB_NO', 'TV_MEDIUM']",NO,NO,NO,NO,1
75,75,0682ffd5c8d3e62febf752b6cdbced3a,LOW,0.028085753532182102,NO,LOW,0.03760302197802197,NO,LOW,0.06767562794348507,NO,MEDIUM,0.13997089220303505,NO,LOW,0.00641025641025641,NO,NO,0.0,NO,PEO_SILVER,HIGH,1.0,LOW,0.13888888888888887,C300MNW-MEE-NODE18887751,LOW,LOW,LOW,LOW,TRIPLE_PLAY,"['VOICE_LOW', 'BB_LOW', 'TV_HIGH']",NO,NO,['Kids'],NO,1
76,76,068b2396c4322ce07b969d691d7f4a17,MEDIUM,0.2644476059654631,NO,HIGH,0.3935439560439561,YES,MEDIUM,0.2431563971742543,NO,HIGH,0.3455406200941915,NO,LOW,0.0608974358974359,NO,NO,0.0,NO,NO,NO,0.0,NO,0.0,MSAG5200-ISLIDH-KGW-NODE6194491,HIGH,HIGH,LOW,HIGH,SINGLE_PLAY,"['VOICE_HIGH', 'BB_NO', 'TV_NO']",NO,NO,NO,NO,0
77,77,06b3c8e2e60e881a571273d35220b8a5,MEDIUM,0.28787284144427,NO,MEDIUM,0.19866071428571425,NO,LOW,0.019230769230769232,NO,LOW,0.047022174254317116,NO,MEDIUM,0.21153846153846154,YES,LOW,0.07051282051282051,NO,PEO_UNNATHAM,HIGH,1.0,NO,0.0,MSAG5200-ISLMV-GDM-NODE482491,MEDIUM,LOW,LOW,LOW,DOUBLE_PLAY,"['VOICE_LOW', 'BB_NO', 'TV_HIGH']",NO,NO,['Kids'],NO,1
78,78,06b93cc32b6bfdbc24ab9c6df1da3d0b,HIGH,0.4822655023547882,YES,HIGH,0.5073832417582417,YES,HIGH,0.5356406985871272,YES,HIGH,0.4185145211930926,YES,HIGH,0.3333333333333333,YES,NO,0.0,NO,NO,NO,0.0,NO,0.0,C300MIDH-IDJ-NODE11065541,HIGH,HIGH,LOW,HIGH,SINGLE_PLAY,"['VOICE_HIGH', 'BB_NO', 'TV_NO']",NO,NO,NO,NO,0
79,79,06c40958738d7ff752abdd8973327e84,MEDIUM,0.1937549058084772,NO,MEDIUM,0.17204670329670327,NO,MEDIUM,0.10363520408163264,NO,MEDIUM,0.1478855965463108,NO,NO,0.0,NO,NO,0.0,NO,PEO_UTHAYAM,NO,0.0,NO,0.0,MSAG5200-ISLPC-AGT-NODE480031,MEDIUM,MEDIUM,NO,MEDIUM,SINGLE_PLAY,"['VOICE_MEDIUM', 'BB_NO', 'TV_NO']","['V_DQ Contact Details', 'V_IDD', 'V_SLT Voice Service']","['AB_Copper Access Bearer', 'AB_Megaline']",NO,NO,0
80,80,07129df5cf3e9f12818b0a80e9e6a1a8,LOW,0.020310047095761383,NO,LOW,0.008241758241758242,NO,LOW,0.055288461538461536,NO,LOW,0.018372252747252744,NO,NO,0.0,NO,NO,0.0,NO,NO,NO,0.0,HIGH,0.7395833333333334,MSAG5200-ISLMLT-VMD-NODE4145091,LOW,LOW,NO,LOW,DOUBLE_PLAY,"['VOICE_LOW', 'BB_HIGH', 'TV_NO']",NO,NO,['Professional_or_Student'],NO,2
81,81,0720ca296bbcf06064fb86ec563e848b,MEDIUM,0.10949764521193094,NO,LOW,0.05837912087912089,NO,LOW,0.07608908948194662,NO,MEDIUM,0.18463010204081629,NO,LOW,0.00641025641025641,NO,LOW,0.00641025641025641,NO,PEO_SILVER,HIGH,0.71875,HIGH,1.0,MSAG5200-ISLMV-GDM-NODE482491,LOW,LOW,LOW,LOW,TRIPLE_PLAY,"['VOICE_LOW', 'BB_HIGH', 'TV_HIGH']",NO,NO,"['Kids', 'Professional_or_Student']",NO,2
82,82,072538790ededfe80b0720c6edf87f96,LOW,0.002403846153846154,NO,NO,0.0,NO,NO,0.0,NO,NO,0.0,,NO,0.0,NO,NO,0.0,NO,NO,NO,0.0,NO,0.0,C300MNW-MEE-NODE18887751,LOW,NO,NO,LOW,SINGLE_PLAY,"['VOICE_LOW', 'BB_NO', 'TV_NO']",NO,NO,NO,NO,0
83,83,072e86cf7f026f5ebca848613a972ae1,LOW,0.020383634222919937,NO,LOW,0.022664835164835164,NO,LOW,0.07358712715855573,NO,MEDIUM,0.10861459968602824,NO,LOW,0.00641025641025641,NO,NO,0.0,NO,PEO_UTHAYAM,HIGH,0.71875,NO,0.0,MSAG5200BG-NODE431391,LOW,LOW,LOW,LOW,DOUBLE_PLAY,"['VOICE_LOW', 'BB_NO', 'TV_HIGH']",NO,NO,['Kids'],NO,1
84,84,075db088e8a1c7d7aadc80274e509fc3,LOW,0.003777472527472528,NO,LOW,0.006696428571428571,NO,LOW,0.001201923076923077,NO,LOW,0.06403715332286761,NO,NO,0.0,NO,NO,0.0,NO,NO,NO,0.0,HIGH,0.921875,MSAG5200-ISLMLT-VMD-NODE4145091,LOW,LOW,NO,LOW,DOUBLE_PLAY,"['VOICE_LOW', 'BB_HIGH', 'TV_NO']",NO,NO,['Professional_or_Student'],NO,2
85,85,075dc2ea4c6bb35e0433c1360d66ff5d,MEDIUM,0.20901197017268444,NO,MEDIUM,0.11469780219780218,NO,MEDIUM,0.15799156200941916,NO,MEDIUM,0.16611885138670854,NO,NO,0.0,NO,NO,0.0,NO,NO,NO,0.0,NO,0.0,MSAG5200-ISLMV-GDM-NODE482491,MEDIUM,MEDIUM,NO,MEDIUM,SINGLE_PLAY,"['VOICE_MEDIUM', 'BB_NO', 'TV_NO']",NO,NO,NO,NO,0
86,86,076b3a0567c1542e3547b823cd6e046b,LOW,0.03694073783359497,NO,LOW,0.015796703296703296,NO,LOW,0.03245192307692308,NO,LOW,0.03499476713762428,NO,LOW,0.02724358974358974,NO,MEDIUM,0.09294871794871794,YES,NO,NO,0.0,NO,0.0,MSAG5200-ISLMH-POL-NODE491451,LOW,LOW,LOW,LOW,SINGLE_PLAY,"['VOICE_LOW', 'BB_NO', 'TV_NO']",NO,NO,NO,NO,0
87,87,07a45a5c0b544c8f79f659c2c00c4c26,HIGH,0.3527766875981161,YES,MEDIUM,0.2706043956043956,NO,MEDIUM,0.21835753532182106,NO,MEDIUM,0.12629186289900576,NO,NO,0.0,NO,NO,0.0,NO,PEO_SILVER,HIGH,0.78125,MEDIUM,0.34201388888888884,MSAG5200BG-NODE431391,HIGH,MEDIUM,NO,MEDIUM,TRIPLE_PLAY,"['VOICE_MEDIUM', 'BB_MEDIUM', 'TV_HIGH']",NO,NO,['Kids'],NO,1
88,88,07c10af89e32ee3ec438820ac7bbdff4,LOW,0.07864010989010987,NO,LOW,0.053228021978021976,NO,LOW,0.07405317896389325,NO,LOW,0.09774005756148613,NO,NO,0.0,NO,NO,0.0,NO,NO,NO,0.0,NO,0.0,MSAG5200PH-AKG-NODE431631,LOW,LOW,NO,LOW,SINGLE_PLAY,"['VOICE_LOW', 'BB_NO', 'TV_NO']",NO,NO,NO,NO,0
89,89,07eb568fb2c5969b4628bbbe85d2ab0a,LOW,0.010351255886970171,NO,LOW,0.03159340659340658,NO,MEDIUM,0.10066718995290423,NO,LOW,0.03255821559392988,NO,NO,0.0,NO,NO,0.0,NO,PEO_SILVER,HIGH,0.875,NO,0.0,C300MNW-MEE-NODE18887751,LOW,LOW,NO,LOW,DOUBLE_PLAY,"['VOICE_LOW', 'BB_NO', 'TV_HIGH']",NO,NO,['Kids'],NO,1
90,90,07f6d0cd07ac3e203cc248dbca90a990,LOW,0.010155023547880691,NO,LOW,0.005151098901098901,NO,LOW,0.016826923076923076,NO,LOW,0.014766483516483516,NO,LOW,0.00641025641025641,NO,LOW,0.04487179487179487,NO,NO,NO,0.0,NO,0.0,MSAG5200-ISLSI-DWS-NODE520721,LOW,LOW,LOW,LOW,SINGLE_PLAY,"['VOICE_LOW', 'BB_NO', 'TV_NO']",NO,NO,NO,NO,0
91,91,0830b0d26125501e1b26bc07edaa816f,LOW,0.011724882260596543,NO,LOW,0.002747252747252747,NO,LOW,0.009983320251177394,NO,LOW,0.01295951072736787,NO,LOW,0.00641025641025641,NO,NO,0.0,NO,PEO_PLATINUM,HIGH,0.71875,MEDIUM,0.5104166666666666,MSAG5200-ISLMV-GDM-NODE482491,LOW,LOW,LOW,LOW,TRIPLE_PLAY,"['VOICE_LOW', 'BB_MEDIUM', 'TV_HIGH']",NO,NO,['Kids'],NO,1
92,92,08432051b26a34c9644de9ec38012f2c,LOW,0.0059114992150706425,NO,MEDIUM,0.10130494505494504,NO,LOW,0.006009615384615385,NO,LOW,0.05950745682888538,NO,LOW,0.041666666666666664,NO,NO,0.0,NO,PEO_SILVER_PLUS,HIGH,1.0,NO,0.0,MSAG5200-ISLMH-POL-NODE491451,LOW,LOW,LOW,LOW,DOUBLE_PLAY,"['VOICE_LOW', 'BB_NO', 'TV_HIGH']",NO,NO,['Kids'],NO,1
93,93,08459bd9a89acea98763ef7479201555,MEDIUM,0.17292974882260598,NO,MEDIUM,0.2534340659340659,NO,MEDIUM,0.13127943485086346,NO,MEDIUM,0.15080455259026687,NO,NO,0.0,NO,NO,0.0,NO,NO,NO,0.0,NO,0.0,MSAG5200-ISLMV-GDM-NODE482491,MEDIUM,MEDIUM,NO,MEDIUM,SINGLE_PLAY,"['VOICE_MEDIUM', 'BB_NO', 'TV_NO']",NO,NO,NO,NO,0
94,94,084c095166a65cb4b96bb72ecc802dd0,LOW,0.04275412087912088,NO,MEDIUM,0.1445741758241758,NO,MEDIUM,0.2269672291993721,NO,MEDIUM,0.2094698456305599,NO,MEDIUM,0.22435897435897434,YES,LOW,0.004807692307692308,NO,NO,NO,0.0,LOW,0.234375,MSAG5200-ISLSI-DWS-NODE520721,LOW,MEDIUM,LOW,LOW,DOUBLE_PLAY,"['VOICE_LOW', 'BB_LOW', 'TV_NO']",NO,NO,NO,NO,0
95,95,084f71839bc9517b76f39a8c06d99906,MEDIUM,0.2055533751962324,NO,MEDIUM,0.2342032967032967,NO,MEDIUM,0.17158065149136578,NO,MEDIUM,0.1813677394034537,NO,NO,0.0,NO,NO,0.0,NO,PEO_SILVER,HIGH,0.84375,HIGH,0.6770833333333334,MSAG5200BG-NODE431391,MEDIUM,MEDIUM,NO,MEDIUM,TRIPLE_PLAY,"['VOICE_MEDIUM', 'BB_HIGH', 'TV_HIGH']",NO,NO,"['Kids', 'Professional_or_Student']",NO,1
96,96,0850d48202846f17c43552aab10cc436,LOW,0.0734644819466248,NO,LOW,0.048763736263736264,NO,MEDIUM,0.15772174254317112,NO,MEDIUM,0.21828394819466249,NO,NO,0.0,NO,NO,0.0,NO,PEO_SILVER,HIGH,0.84375,NO,0.0,MSAG5200-ISLMT-AVR-NODE467161,LOW,MEDIUM,NO,MEDIUM,DOUBLE_PLAY,"['VOICE_MEDIUM', 'BB_NO', 'TV_HIGH']",NO,NO,['Kids'],NO,1
97,97,0899e33770abeaa2d8656e959c3ce500,LOW,0.0317405808477237,NO,LOW,0.07348901098901098,NO,MEDIUM,0.20994407378335952,NO,HIGH,0.3584183673469388,NO,NO,0.0,NO,NO,0.0,NO,NO,NO,0.0,NO,0.0,MSAG5200-ISLMH-POL-NODE491451,LOW,HIGH,NO,MEDIUM,SINGLE_PLAY,"['VOICE_MEDIUM', 'BB_NO', 'TV_NO']",NO,NO,NO,NO,0
98,98,08a576f1cf9235e6953e254a5ed8576b,LOW,0.048837323390894825,NO,LOW,0.07074175824175823,NO,LOW,0.05842817896389325,NO,LOW,0.09705324437467294,NO,NO,0.0,NO,NO,0.0,NO,PRANAMA,HIGH,0.9375,NO,0.0,MSAG5200PH-AKG-NODE431631,LOW,LOW,NO,LOW,DOUBLE_PLAY,"['VOICE_LOW', 'BB_NO', 'TV_HIGH']",NO,NO,['Kids'],NO,1
99,99,08a6950aa34c489d9fe871e454ed5a59,MEDIUM,0.08533653846153846,NO,MEDIUM,0.14852335164835162,NO,LOW,0.029582025117739406,NO,LOW,0.0659831240188383,NO,LOW,0.01282051282051282,NO,NO,0.0,NO,NO,NO,0.0,NO,0.0,MSAG5200-ISLIDH-KGW-NODE6194491,MEDIUM,LOW,LOW,LOW,SINGLE_PLAY,"['VOICE_LOW', 'BB_NO', 'TV_NO']",NO,NO,NO,NO,0
100,100,08c38286f1a189b638e60f800de4cf98,LOW,0.001201923076923077,NO,NO,0.0,NO,LOW,0.002403846153846154,NO,LOW,0.004979395604395604,NO,NO,0.0,NO,NO,0.0,NO,NO,NO,0.0,NO,0.0,MSAG5200-ISLMV-GDM-NODE482491,LOW,LOW,NO,LOW,SINGLE_PLAY,"['VOICE_LOW', 'BB_NO', 'TV_NO']","['V_Call Forwarding-Immediate', 'V_Call Forwarding-On Busy', 'V_Call Forwarding-No Answer', 'V_Hotline Service', 'V_Absentee service', 'V_Abbreviated Dialing', 'V_Call Transfer Three way', 'V_Call Forwarding', 'V_Call Waiting']","['E_Video on Demand', 'E_TSTV']",NO,NO,0
101,101,08e92f5bbac0b92cc4313847f9761f57,LOW,0.01587029042386185,NO,LOW,0.010645604395604394,NO,LOW,0.0716493328100471,NO,LOW,0.06609759288330717,NO,NO,0.0,NO,NO,0.0,NO,NO,NO,0.0,LOW,0.10590277777777778,ZXDSL9806H-ISLAG-PNP-NODE529761,LOW,LOW,NO,LOW,DOUBLE_PLAY,"['VOICE_LOW', 'BB_LOW', 'TV_NO']",NO,NO,NO,NO,0
102,102,08eb64b67829f5df06e65577c25d2a53,LOW,0.037995486656200936,NO,LOW,0.03004807692307692,NO,LOW,0.04326923076923077,NO,LOW,0.04601648351648351,NO,NO,0.0,NO,NO,0.0,NO,NO,NO,0.0,NO,0.0,MSAG5200-ISLPC-AGT-NODE480031,LOW,LOW,NO,LOW,SINGLE_PLAY,"['VOICE_LOW', 'BB_NO', 'TV_NO']",['V_Call Barring - Outgoing'],NO,NO,NO,0
103,103,090c8ce19f70f8cb23f9098b773fae18,LOW,0.001201923076923077,NO,LOW,0.0013736263736263735,NO,LOW,0.002403846153846154,NO,NO,0.0,,NO,0.0,NO,NO,0.0,NO,NO,NO,0.0,NO,0.0,MSAG5200-ISLND-PHG-NODE500241,LOW,LOW,NO,LOW,SINGLE_PLAY,"['VOICE_LOW', 'BB_NO', 'TV_NO']",NO,NO,NO,NO,0
104,104,0924c0f84c090ed5cbb749db91c6b9c2,LOW,0.04326923076923077,NO,LOW,0.01717032967032967,NO,LOW,0.007211538461538463,NO,LOW,0.016965920983778124,NO,NO,0.0,NO,NO,0.0,NO,NO,NO,0.0,NO,0.0,MSAG5200-ISLMT-AVR-NODE467161,LOW,LOW,NO,LOW,SINGLE_PLAY,"['VOICE_LOW', 'BB_NO', 'TV_NO']",['V_Cordeless Phone - Installment'],NO,NO,NO,0
105,105,09263359cba091b8eb9a9af07e6cd8c7,LOW,0.009321036106750393,NO,LOW,0.012190934065934066,NO,LOW,0.07007947409733124,NO,MEDIUM,0.19527570643642075,NO,NO,0.0,NO,NO,0.0,NO,NO,NO,0.0,NO,0.0,C300MTP-NODE8700911,LOW,LOW,NO,LOW,SINGLE_PLAY,"['VOICE_LOW', 'BB_NO', 'TV_NO']",NO,NO,NO,NO,0
106,106,093c34d5fc54c0d441435d90d5ddf6b4,LOW,0.008119113029827315,NO,LOW,0.007898351648351648,NO,LOW,0.07422488226059655,NO,LOW,0.044119570905285184,NO,NO,0.0,NO,NO,0.0,NO,PEO_SILVER,MEDIUM,0.53125,NO,0.0,MSAG5200BG-NODE431391,LOW,LOW,NO,LOW,DOUBLE_PLAY,"['VOICE_LOW', 'BB_NO', 'TV_MEDIUM']",NO,NO,NO,NO,1
107,107,095ac3252f78dd10587f675cccda669d,LOW,0.024823390894819462,NO,LOW,0.06043956043956044,NO,MEDIUM,0.14033065149136578,NO,MEDIUM,0.14668367346938774,NO,LOW,0.07211538461538461,NO,NO,0.0,NO,PEO_SILVER,MEDIUM,0.59375,NO,0.0,C300MKI-NODE10668164,LOW,MEDIUM,LOW,LOW,DOUBLE_PLAY,"['VOICE_LOW', 'BB_NO', 'TV_MEDIUM']",NO,NO,NO,NO,1
108,108,09aa434881cc37a412ca550bebb11bf5,LOW,0.018838304552590262,NO,LOW,0.021978021978021976,NO,LOW,0.007211538461538463,NO,LOW,0.007211538461538463,NO,NO,0.0,NO,NO,0.0,NO,PRANAMA,LOW,0.0625,NO,0.0,MSAG5200-ISLMH-POL-NODE491451,LOW,LOW,NO,LOW,DOUBLE_PLAY,"['VOICE_LOW', 'BB_NO', 'TV_LOW']",NO,NO,NO,NO,0
109,109,09c78989d21febb16d71f52534dbedcd,LOW,0.013589089481946624,NO,LOW,0.014079670329670325,NO,LOW,0.011185243328100471,NO,LOW,0.06230376766091051,NO,NO,0.0,NO,NO,0.0,NO,PEO_SILVER,HIGH,1.0,LOW,0.06770833333333333,MSAG5200-ISLMT-AVR-NODE467161,LOW,LOW,NO,LOW,TRIPLE_PLAY,"['VOICE_LOW', 'BB_LOW', 'TV_HIGH']",NO,"['E_Referral offer Discount', 'AB_Referral offer Discount']",['Kids'],NO,1
110,110,09d43def1267d000b4cad013f66f74e4,LOW,0.025019623233908942,NO,MEDIUM,0.2733516483516483,NO,LOW,0.01839678178963893,NO,MEDIUM,0.13883437990580846,NO,MEDIUM,0.1939102564102564,YES,NO,0.0,NO,NO,NO,0.0,NO,0.0,MSAG5200-ISLMV-GDM-NODE482491,LOW,LOW,LOW,LOW,SINGLE_PLAY,"['VOICE_LOW', 'BB_NO', 'TV_NO']",NO,NO,NO,NO,0
