,event_source.hash,ACCOUNT_NUM.hash,CUSTOMER_REF.hash,VAS,Month_Subscribed,Rental
1872,8d7831a5409c2ffd46896b3a41bc7eb4,0f4a5e369a4420219964435ae58f5489,8620e88e87e9837152279cf5c7c8b05a,BB EXTRA GB,2016-09,500.0
1873,2dfde33c0353972bf881c79f50046502,847e488dc04546cc5767b1ed9cf73f86,46f69b9f10a76563e24f2148523914a8,BB EXTRA GB,2016-07,6000.0
1874,79252cc9136c20db7876b2dca54ff5fb,e190bddedee7e06e29f6720ad41c53f6,15b7127daad7532484caffc10ebd916a,BB EXTRA GB,2018-05,250.0
1875,433b78b4a386f8586ca17ee400d158e1,caa83daa06128055356f727efacab0a8,8e0720cfe25ee81978ced3711d492ca6,BB EXTRA GB,2016-05,750.0
1876,16470e8abcff03f45c4b0dcab6290d85,af66a61a98c385584e3fccfd8dcc5412,1eca97f3ce8ee40e866677fdccc1d60e,BB EXTRA GB,2020-05,7140.0
1877,1e9206024b044e1dbd6f2007296f6d35,ff6a9ebde4f19c42c852aa679c877b41,2085f60342c2ea4527959303a31c803e,BB EXTRA GB,2020-05,1050.0
1878,1b4cb205c8cd6f6b3d9677e856f58563,2a754752a65696b63963569c4556e2c6,c5428e94e8410e8a80ea4585925fd36a,BB EXTRA GB,2018-09,1000.0
1879,fd4e6131d35294db04e27fae958c0dd2,38b2614973f3729c7c0afcf96f3e6657,c66d29463366bae43ed36e287f3dc359,BB EXTRA GB,2018-08,2000.0
1880,2eb3dfba6c77446975809b6a4fb87d37,b5d8f1814c6e9dea26e0c25482431643,6368032c2de8c4ee58beea5d64955a2b,BB EXTRA GB,2018-06,500.0
1881,5e6721196ea9f23c527c1cb1a6c7695c,6ff32ebc06fd38e48423d007289a5841,8796fa67dcc0795dcf4e287404b894ef,BB EXTRA GB,2018-08,500.0
1882,a8649218c940bae42ba00bb92b3359ab,bb57e0928c585a797e231c828d41fd28,7864a8f51e5136ce029c86d11c644959,BB EXTRA GB,2018-10,250.0
1883,e9675ccb6f64b51e89e6d6720937445a,066323e15583647d5102a831aa53aba7,e25162db438675b3c70e1bc9010a03f5,BB EXTRA GB,2013-04,2500.0
1884,a9661a00630c53dbf22461fd2baeaca9,d9b961170143b639ed40c1ec783fd8a5,37588bb60176b9a3511c81f8f79efafc,BB EXTRA GB,2016-03,1500.0
1885,f3c5c4b3f9a9b81b83d4e7b8b1f35948,17f6fcd1ae03bd0ae6811d7134d31796,f0d9e8f9534080fb3541298301e08cf6,BB EXTRA GB,2016-06,250.0
1886,28a5e055716cbe7b8e64ee51ba617de8,c148b260600621385036a5c7c3a9b13f,ac2d3bc9459c0a6647717df6a8693c65,BB EXTRA GB,2020-05,100.0
1887,947fa5f2d3bfc3dc81b081e38edb7eb3,6720a48f417f94f01c81e5eec262b7bc,7e06c6c0fa7157fae7471df104466c74,BB EXTRA GB,2019-08,850.0
1888,44c7d1fc66286b0d03b6602472c79583,287cde10ae103ec451caeb0d47b7575c,0f1767cecb2a3b6f57e3e61b4c645f03,BB EXTRA GB,2016-05,3000.0
1889,05f14ffb7380a1332e3c0fd7d2e2a188,00126426420cdb4b1fe951ce5bb3c05a,a4481ed55c6f0a00c26bdafc171a34ea,BB EXTRA GB,2016-07,250.0
1890,d41d8cd98f00b204e9800998ecf8427e,949e14e85d36002ffb954d42d3366936,51ee71e46ba64034adaf383345028fb8,BB EXTRA GB,2018-08,11500.0
1891,8eb331012e734d80ff7d4448f34b5a8a,83041b23b6ad1c70326076d1210fa761,ac995f79a7164b89de084396352b343b,BB EXTRA GB,2016-03,750.0
1892,5693fe3496dd2588d52cabe07469af1f,0e3e3cabb8b653645ad4268f318a80b8,ea80ab897faee5c372d67f28e5b47c54,BB EXTRA GB,2019-06,850.0
1893,a40809d67395ab303fb8ddd8fc52aaf0,9c1b9f6d009bf32f4a978b98215763b6,7c4bd2558a57e0a2cd4655468ed5767b,BB EXTRA GB,2019-08,850.0
1894,dec03d41335fcf18e545c928b186869d,ca36fc61e31226884796fb29d1ac795f,13c4e095667c0854cf78140455e47390,BB EXTRA GB,2018-08,750.0
1895,ddf2d8e131e1df2ab850a452316c2182,6042057db2700363a1edd1d3e552528d,59094ae88460873b79f28d0165ef67b9,BB EXTRA GB,2019-02,250.0
1896,dd10166ec89e9ccf6ed04b5841495a99,dd5253ea4772b427cc0e87ff6535b058,bdfc0b71edc02a021536f91cff85f00a,BB EXTRA GB,2019-01,2700.0
1897,6ba9e7b1ceb7f353d89f2adb46ac5dfe,2d3c09ba08e6a70dbc5988cbbb2fa115,2202f30a933b2c161c159cba3e985d0a,BB EXTRA GB,2018-10,48600.0
1898,24ae33640914429d6fa63e504ffc0a4a,33ca030adcf34844ba8dda8990ad74d9,9ceb1e1adcc13321d9d989bd61db0b5c,BB EXTRA GB,2018-05,500.0
1899,4032ab9f6daed73e0043d9fdd5e9eaa8,2740366fe8e8525e4734076ed2c55b74,1f50de6d328d488329a8dad115ba253f,BB EXTRA GB,2020-05,1275.0
1900,6ddf2bbe52cfb2b116c0af7d6c8eadac,5d853feeb09048ff7abde29cbaa8ec51,afbd221ba37a5d89aaf0d44a472f7ce7,BB EXTRA GB,2020-05,4050.0
1901,2181789a61a5651d6416d8fcd9a94b02,235fc8a364ad42cf6c021b75e1eba3c3,2e8826184c6fc5f863186eab0ca15a73,BB EXTRA GB,2018-08,15000.0
1902,05f14ffb7380a1332e3c0fd7d2e2a188,00126426420cdb4b1fe951ce5bb3c05a,a4481ed55c6f0a00c26bdafc171a34ea,BB EXTRA GB,2016-04,750.0
1903,d41d8cd98f00b204e9800998ecf8427e,949e14e85d36002ffb954d42d3366936,51ee71e46ba64034adaf383345028fb8,BB EXTRA GB,2018-05,7000.0
1904,5e6721196ea9f23c527c1cb1a6c7695c,6ff32ebc06fd38e48423d007289a5841,8796fa67dcc0795dcf4e287404b894ef,BB EXTRA GB,2019-07,1275.0
1905,bc569b12a7b642d268333d53528d4a89,88c14020a9be89e2432646d17ba7110d,212f98df400b90ac049561e18f4f53d9,BB EXTRA GB,2016-05,500.0
1906,a4a28243b8f282cd18f298d9e2fab243,729e0a0a75015a8908d0989386f4454e,dcd2f80daa0b3d9f09eecd7657921048,BB EXTRA GB,2019-07,2250.0
1907,cf980d9ba21d8efa76099324e50ceb0d,d3e92a3b5f6d9389270489a762cd5b89,a1f1deda47c60394a0da563e30128f01,BB EXTRA GB,2016-03,2000.0
1908,90dd0158ebdfda20398ccf7a4ea29e5d,50cf8d74511fd6337cbef6cd5f8fb12d,77bdb4ff769d4a633257ab281e440650,BB EXTRA GB,2016-05,3000.0
1909,282a5805478d0a54e6d47804a51856f0,21aaf0944bbc5257be10717f97c38c18,0028ee114cbf49af3da56010f4f0d528,BB EXTRA GB,2016-04,2500.0
1910,41042ac3c02255e76f028a507ea224b7,e600b4fc2b156fd93fdaeead7b2c2fba,45b57f995abc1efe0fc1a22ecdab55e7,BB EXTRA GB,2019-08,100.0
1911,b297e76d28de5a7c47e6841bcb1fb371,6c4e0622eabb0cd72da7dee9ac9e1996,3671aef12aa20d351d9e11f01ad0c956,BB EXTRA GB,2019-08,850.0
1912,2fa57ca21c10cbdb1360faaa3e62da8f,a054477f62cebb409b42d134020af7bf,19682acdf55e9f8d6eb13d4474692560,BB EXTRA GB,2018-08,7500.0
1913,a5ea86dc15a33e393a5731fd5e482afd,52e7c04d12cb33c77031760584a9586e,cc9cde6ff7e8a085c9bdcd5d870e3624,BB EXTRA GB,2016-06,2250.0
1914,61c9d66c0f3a8643352c6c5fb21b1982,ab608dcb7ae6ba13441cc05cd94dc572,ee1aaf041d1f095bccc38bc261119b1a,BB EXTRA GB,2017-09,1200.0
1915,7ae240b62cca05b9ab0af678122e7e5c,8d8472d39b270801553f2d5e7c06fe22,f8743da5d0bff84f9440fb44fce1bdc1,BB EXTRA GB,2019-04,45750.0
1916,6ba9e7b1ceb7f353d89f2adb46ac5dfe,2d3c09ba08e6a70dbc5988cbbb2fa115,2202f30a933b2c161c159cba3e985d0a,BB EXTRA GB,2019-07,1875.0
1917,2c012a25da7a43e193207c85cdc3cfe2,40b35b6460711a310d9471fea26da10d,01ff15c4487255c4a6c3076a6793764e,BB EXTRA GB,2016-08,750.0
1918,073ccbc9d9cdf62a8cb01301bac5deeb,2ea6c5e59c02744c036fe8ff6cccfb7c,0e6536070be7f081c6c08162792b0161,BB EXTRA GB,2019-02,1650.0
1919,bc9c16ee7a7287c73295e562775e5588,2b1f1161870583f0b5280e0c5d629c78,f8ba36bf0b0f8910475d26769ff2fea5,BB EXTRA GB,2019-02,750.0
1920,b73ee597cc07ba73fd7fbbacc8a261b7,01f29baefa8fabbd7351cc8260f56323,bb9f9455c1930ff40863113204a38010,BB EXTRA GB,2019-04,3000.0
1921,16470e8abcff03f45c4b0dcab6290d85,af66a61a98c385584e3fccfd8dcc5412,1eca97f3ce8ee40e866677fdccc1d60e,BB EXTRA GB,2016-05,3750.0
1922,16470e8abcff03f45c4b0dcab6290d85,af66a61a98c385584e3fccfd8dcc5412,1eca97f3ce8ee40e866677fdccc1d60e,BB EXTRA GB,2017-03,1000.0
1923,fd4e6131d35294db04e27fae958c0dd2,38b2614973f3729c7c0afcf96f3e6657,c66d29463366bae43ed36e287f3dc359,BB EXTRA GB,2018-09,1000.0
1924,5693fe3496dd2588d52cabe07469af1f,0e3e3cabb8b653645ad4268f318a80b8,ea80ab897faee5c372d67f28e5b47c54,BB EXTRA GB,2019-08,850.0
1925,56be2e09143276313dd9b3bc9898f915,9b711e39affb4e5a7a364787253d4c09,624abba7ba601dea285a759b2c284965,BB EXTRA GB,2018-08,750.0
1926,cced5c0b9cbfdcb601361d7d52c4e487,250b4274848d86016d2da3267aefd23c,dab7cc3fa0ad5f2c3f7538acd56eaff0,BB EXTRA GB,2016-06,1500.0
1927,16470e8abcff03f45c4b0dcab6290d85,af66a61a98c385584e3fccfd8dcc5412,1eca97f3ce8ee40e866677fdccc1d60e,BB EXTRA GB,2017-07,2250.0
1928,eb8ee890d4dfdb471d2f6a6de471931d,ee1e478dbdf177dc618699cea55e93ee,f1dc48be8efb5bbf45c3f981f31ec639,BB EXTRA GB,2019-09,100.0
1929,61c9d66c0f3a8643352c6c5fb21b1982,ab608dcb7ae6ba13441cc05cd94dc572,ee1aaf041d1f095bccc38bc261119b1a,BB EXTRA GB,2018-06,2250.0
1930,9414211324ee44a3ca810f897ee6de88,439a57bb967c988af3902e8454d634a1,6631d3f6509956982c6c7fe3d90bfee3,BB EXTRA GB,2019-02,500.0
1931,1301bbe6d521f89a821e6ca74d9aadd3,02059e815d999bda708149ae263946d3,45636ddd123db631d63e246c5d004400,BB EXTRA GB,2018-11,9000.0
1932,b297e76d28de5a7c47e6841bcb1fb371,6c4e0622eabb0cd72da7dee9ac9e1996,3671aef12aa20d351d9e11f01ad0c956,BB EXTRA GB,2016-07,750.0
1933,433b78b4a386f8586ca17ee400d158e1,caa83daa06128055356f727efacab0a8,8e0720cfe25ee81978ced3711d492ca6,BB EXTRA GB,2016-10,250.0
1934,2a2ef658598b4ff3842db7f69ef05c7c,c6e4c43d338b48082f07e852834b625d,5fb4df3d235dea8b1bec577aa4481e6e,BB EXTRA GB,2016-08,750.0
1935,6e591863b5992b27fb404843582c6b31,8894fe0208a0251fb645b953cdec93fc,b33d4fd5c08c2e1f67eb103c2fd5a12d,BB EXTRA GB,2019-06,425.0
1936,f20faf7a2ee246cbcd427f21d883cea4,39c732d59a382683b146228fd887f34d,8eedf5ccbccb29b1c3ebfc7e2a7d4221,BB EXTRA GB,2019-08,7600.0
1937,9414211324ee44a3ca810f897ee6de88,439a57bb967c988af3902e8454d634a1,6631d3f6509956982c6c7fe3d90bfee3,BB EXTRA GB,2018-08,750.0
1938,2f6668ed9a9cb9caf702c2b70f9baac1,b8960b1f04ee62a00f6f838428ff3f49,f8835b586c7b273859bf364466528b8d,BB EXTRA GB,2017-05,750.0
1939,dec03d41335fcf18e545c928b186869d,ca36fc61e31226884796fb29d1ac795f,13c4e095667c0854cf78140455e47390,BB EXTRA GB,2016-07,3000.0
1940,d41d8cd98f00b204e9800998ecf8427e,949e14e85d36002ffb954d42d3366936,51ee71e46ba64034adaf383345028fb8,BB EXTRA GB,2019-03,7250.0
1941,13f19138256905524bcb7ece4c543881,4331912302921124842662df944ba046,ad0a2b08875279cb25d8afd74a681db7,BB EXTRA GB,2020-05,950.0
1942,0337f10cd6d707ca500d10a3ac3c2736,15d49615ea4b0ad7572e8d10667d23cc,42e3a2df5018eb17a4b950e2308a1c64,BB EXTRA GB,2018-03,750.0
1943,541be7dd062746c12924c11410ce3a95,3e22148c54ddd8e19c3fdbf7c3dce200,75a384c0d769fc0744dd5b5faa8e6243,BB EXTRA GB,2020-03,1475.0
1944,0337f10cd6d707ca500d10a3ac3c2736,15d49615ea4b0ad7572e8d10667d23cc,42e3a2df5018eb17a4b950e2308a1c64,BB EXTRA GB,2016-12,750.0
1945,947fa5f2d3bfc3dc81b081e38edb7eb3,6720a48f417f94f01c81e5eec262b7bc,7e06c6c0fa7157fae7471df104466c74,BB EXTRA GB,2018-03,1250.0
1946,24e7a06e5772d4358a0a6f58b37ebaac,56d42c452d45cd049409581e0c576dd9,5eea1c6d1ca01bbcb69177e0df0aa1cf,BB EXTRA GB,2016-10,1500.0
1947,a0dbc62d46691cc5bcbb1fba05af06e7,78c4087043a3a66683e2d4fe45bdc910,424438db85bb009c33a929acc87f6a5e,BB EXTRA GB,2016-03,3000.0
1948,5693fe3496dd2588d52cabe07469af1f,0e3e3cabb8b653645ad4268f318a80b8,ea80ab897faee5c372d67f28e5b47c54,BB EXTRA GB,2018-11,750.0
1949,6a2898235abf389e8e00ab968d6f0d03,5442aafe8af2df74c7091ad5db81bc76,a332d4030fb28bc0df17fab774e95096,BB EXTRA GB,2019-01,1500.0
1950,56372d583503ada1a1d3b996afd0f217,b3b852a39b3cdb5d170042cc434ba0b0,d4a4b09a48d844ae3adb70206e2cf929,BB EXTRA GB,2018-07,3000.0
1951,dd10166ec89e9ccf6ed04b5841495a99,dd5253ea4772b427cc0e87ff6535b058,bdfc0b71edc02a021536f91cff85f00a,BB EXTRA GB,2017-06,750.0
1952,1cfcbbd580a549f8a979386aa2d7eedf,d486a40aae141a60f6431e1d0e3a99dc,5e101ff6841f82a9df24635d27c4144f,BB EXTRA GB,2018-07,1500.0
1953,cf980d9ba21d8efa76099324e50ceb0d,d3e92a3b5f6d9389270489a762cd5b89,a1f1deda47c60394a0da563e30128f01,BB EXTRA GB,2013-01,250.0
1954,90dd0158ebdfda20398ccf7a4ea29e5d,50cf8d74511fd6337cbef6cd5f8fb12d,77bdb4ff769d4a633257ab281e440650,BB EXTRA GB,2017-06,1250.0
1955,390c6045803d1ed237954529c0fe81a1,d54af3961d00eb3e721ce7cc7574e4b4,19a92b49f733c4ece2ff7278a565c139,BB EXTRA GB,2017-06,3750.0
1956,2c012a25da7a43e193207c85cdc3cfe2,40b35b6460711a310d9471fea26da10d,01ff15c4487255c4a6c3076a6793764e,BB EXTRA GB,2016-11,1250.0
1957,62e20bbee85c0e807573e83468653805,62496ff582e3c0acaccd63f813530d69,76bc965e70160b5c8fabf22c6a5c70d8,BB EXTRA GB,2017-01,250.0
1958,1d92aca119edc3e39732e28c25153f3e,4c7a4769273c7a2eb4860a09f6376a70,b30293458c6565bc283bac15b92aa38d,BB EXTRA GB,2016-10,500.0
1959,5693fe3496dd2588d52cabe07469af1f,0e3e3cabb8b653645ad4268f318a80b8,ea80ab897faee5c372d67f28e5b47c54,BB EXTRA GB,2017-06,750.0
1960,6ba9e7b1ceb7f353d89f2adb46ac5dfe,2d3c09ba08e6a70dbc5988cbbb2fa115,2202f30a933b2c161c159cba3e985d0a,BB EXTRA GB,2018-11,27000.0
1961,44c7d1fc66286b0d03b6602472c79583,287cde10ae103ec451caeb0d47b7575c,0f1767cecb2a3b6f57e3e61b4c645f03,BB EXTRA GB,2019-01,3000.0
1962,a79acd0f0ae07b12fa7cf085a85721d8,377b852bac7b15a7d75adb2e487e85c8,592afb5ecd4a0b52bd4c29962feb511e,BB EXTRA GB,2017-09,750.0
1963,15094d516ea903fce925fc97624f86cd,214cbb1651fa329cf02ef1821fc0e44e,5852e0a1ad6e7205aa85b0857cc29311,BB EXTRA GB,2016-10,1500.0
1964,0337f10cd6d707ca500d10a3ac3c2736,15d49615ea4b0ad7572e8d10667d23cc,42e3a2df5018eb17a4b950e2308a1c64,BB EXTRA GB,2017-02,750.0
1965,2f6668ed9a9cb9caf702c2b70f9baac1,b8960b1f04ee62a00f6f838428ff3f49,f8835b586c7b273859bf364466528b8d,BB EXTRA GB,2016-11,750.0
1966,16470e8abcff03f45c4b0dcab6290d85,af66a61a98c385584e3fccfd8dcc5412,1eca97f3ce8ee40e866677fdccc1d60e,BB EXTRA GB,2016-10,500.0
1967,b73ee597cc07ba73fd7fbbacc8a261b7,01f29baefa8fabbd7351cc8260f56323,bb9f9455c1930ff40863113204a38010,BB EXTRA GB,2016-10,13650.0
1968,7ae240b62cca05b9ab0af678122e7e5c,8d8472d39b270801553f2d5e7c06fe22,f8743da5d0bff84f9440fb44fce1bdc1,BB EXTRA GB,2018-11,47250.0
1969,8cf29ebd14dbb48831e3ac4a7235853e,199f718bc367b33b58b3256e448d66b2,02c408d381f08ff01137edbff7a8a76a,BB EXTRA GB,2019-12,1700.0
1970,bc9c16ee7a7287c73295e562775e5588,2b1f1161870583f0b5280e0c5d629c78,f8ba36bf0b0f8910475d26769ff2fea5,BB EXTRA GB,2019-06,300.0
1971,79252cc9136c20db7876b2dca54ff5fb,e190bddedee7e06e29f6720ad41c53f6,15b7127daad7532484caffc10ebd916a,BB EXTRA GB,2018-11,250.0
1972,dec03d41335fcf18e545c928b186869d,ca36fc61e31226884796fb29d1ac795f,13c4e095667c0854cf78140455e47390,BB EXTRA GB,2018-11,750.0
1973,919ba5f18ce708afcd4f545150021b0e,bd0cc5e96b24df6625fc68cbaf71b555,df4bc5da4eaaaab1d937c3fd2a699c3f,BB EXTRA GB,2017-09,6750.0
1974,4032ab9f6daed73e0043d9fdd5e9eaa8,2740366fe8e8525e4734076ed2c55b74,1f50de6d328d488329a8dad115ba253f,BB EXTRA GB,2018-11,250.0
1975,bc569b12a7b642d268333d53528d4a89,88c14020a9be89e2432646d17ba7110d,212f98df400b90ac049561e18f4f53d9,BB EXTRA GB,2016-12,250.0
1976,70f7e2e5dd74a698ea8859d81bf0cf8f,c71143375d930fc5b584cec62192d1ff,1e349cab50911a97090c6eab866b0863,BB EXTRA GB,2013-06,500.0
1977,fb492dec013ea61013ac6d85897b0f19,815715720a60e6f24a27fce7f2a0a5ba,720f87280ca7e9616dff12f9a918a2b3,BB EXTRA GB,2019-06,100.0
1978,48412214a1fb6ddb2b7d75b19a1f023a,64535f8ced5ad55b6d0de50e259d61aa,0aebfe0fc2cc19ecb7bd9bfc35852541,BB EXTRA GB,2018-11,500.0
1979,073ccbc9d9cdf62a8cb01301bac5deeb,2ea6c5e59c02744c036fe8ff6cccfb7c,0e6536070be7f081c6c08162792b0161,BB EXTRA GB,2019-06,1275.0
1980,05f14ffb7380a1332e3c0fd7d2e2a188,00126426420cdb4b1fe951ce5bb3c05a,a4481ed55c6f0a00c26bdafc171a34ea,BB EXTRA GB,2013-03,250.0
1981,1b4cb205c8cd6f6b3d9677e856f58563,2a754752a65696b63963569c4556e2c6,c5428e94e8410e8a80ea4585925fd36a,BB EXTRA GB,2019-12,425.0
1982,2f6668ed9a9cb9caf702c2b70f9baac1,b8960b1f04ee62a00f6f838428ff3f49,f8835b586c7b273859bf364466528b8d,BB EXTRA GB,2018-12,1750.0
1983,b9ff7c6d870b179c2b0f1b7adc0c8c77,b30b53ebc3474896e19e08b36a4f6751,efeab37d377b0f32b7f70b159f824652,BB EXTRA GB,2019-12,300.0
1984,5e6721196ea9f23c527c1cb1a6c7695c,6ff32ebc06fd38e48423d007289a5841,8796fa67dcc0795dcf4e287404b894ef,BB EXTRA GB,2017-10,3000.0
1985,15094d516ea903fce925fc97624f86cd,214cbb1651fa329cf02ef1821fc0e44e,5852e0a1ad6e7205aa85b0857cc29311,BB EXTRA GB,2019-11,1025.0
1986,b297e76d28de5a7c47e6841bcb1fb371,6c4e0622eabb0cd72da7dee9ac9e1996,3671aef12aa20d351d9e11f01ad0c956,BB EXTRA GB,2019-07,1150.0
1987,c8303f3e470481c77475e0fb7162c57b,d1d1785fd3a15a110c8749bb62452a43,4ade2d4bdaffcf91d23c254a2c18da3e,BB EXTRA GB,2019-11,3740.0
1988,a9c66d0638d45ba2b7c5024d61336a0c,b2ce302efbfd039ec196f08fd34612c3,3364d114c78c415347a7cf41a1774004,BB EXTRA GB,2017-07,750.0
1989,2cbcbda3ebcac1d101ea1612bb75fb36,b053bbb012c17bbc54ea279c6d9fa034,ed7232befca03d406729c77389c0360f,BB EXTRA GB,2017-05,900.0
1990,b306015a2eed65ff25b590123125464f,a26e41a86ce1a5530f93dc0191d545f5,8ded8dc681742009bcbbca10615db0c0,BB EXTRA GB,2019-07,100.0
1991,dd10166ec89e9ccf6ed04b5841495a99,dd5253ea4772b427cc0e87ff6535b058,bdfc0b71edc02a021536f91cff85f00a,BB EXTRA GB,2018-11,750.0
1992,413e29dc39d9736dc58ab52fbc1d9c41,72308329e159eba3d54bbcff04af13af,b88ccde585662a12c851ee9deb63deda,BB EXTRA GB,2019-07,525.0
1993,16470e8abcff03f45c4b0dcab6290d85,af66a61a98c385584e3fccfd8dcc5412,1eca97f3ce8ee40e866677fdccc1d60e,BB EXTRA GB,2018-11,2500.0
1994,fa05b28af3d1339f6777444696743db6,f7e5d90e8464194308301a8f63a4678f,2a52b62c36a87cfe108b4c1f79060dc4,BB EXTRA GB,2018-11,2250.0
1995,d7515b0ed8141e075023da5947b714bf,06623c7ba64331f615ff83c5664b71bb,ac995f79a7164b89de084396352b343b,BB EXTRA GB,2018-11,750.0
1996,2e9071894a55e63338baaf062b9f2ae7,0e1fe0d01f3a2e9619999a1a634ec427,cd3b840fb0da1abcc5bfdebaca6cd761,BB EXTRA GB,2018-11,5400.0
1997,e3ba3b976d5d470874a95ba467ef3dd2,4b9b93f6ee97efcbef1390bc711c09fc,6bfed4d51b694a73df6edb20a3c48de0,BB EXTRA GB,2019-03,750.0
1998,a5afc12d9f855a2f6d3bc0e821244400,099f3123ba012ba1d09237b0f6874e02,bd3da6ae77a9c6a26272f740c636af69,BB EXTRA GB,2017-07,750.0
1999,919ba5f18ce708afcd4f545150021b0e,bd0cc5e96b24df6625fc68cbaf71b555,df4bc5da4eaaaab1d937c3fd2a699c3f,BB EXTRA GB,2019-11,5500.0
2000,8faef43693bc8464bde4f314f867a00f,23fc6e16b1bbdaeae5cfacfc82e91dbc,d019ada037241a2afa1f9d2a9c3de50d,BB EXTRA GB,2019-12,72000.0
2001,16470e8abcff03f45c4b0dcab6290d85,af66a61a98c385584e3fccfd8dcc5412,1eca97f3ce8ee40e866677fdccc1d60e,BB EXTRA GB,2020-03,1700.0
2002,44c7d1fc66286b0d03b6602472c79583,287cde10ae103ec451caeb0d47b7575c,0f1767cecb2a3b6f57e3e61b4c645f03,BB EXTRA GB,2020-03,425.0
2003,2e9071894a55e63338baaf062b9f2ae7,0e1fe0d01f3a2e9619999a1a634ec427,cd3b840fb0da1abcc5bfdebaca6cd761,BB EXTRA GB,2020-03,2125.0
2004,3ce6fead610bb5ce0347510950c3e1fa,923659db0ab915e85c7c0c6aa499a0b9,760ec3b7ccf00772e69b861abc46316e,BB EXTRA GB,2017-11,1500.0
2005,9889bc1f5c6753bac3b8506af471a706,708ec595df8a31e818ec6b58bbb7ace8,062dea8621dcacddb518ee759b14fb82,BB EXTRA GB,2013-06,250.0
2006,1d92aca119edc3e39732e28c25153f3e,4c7a4769273c7a2eb4860a09f6376a70,b30293458c6565bc283bac15b92aa38d,BB EXTRA GB,2020-01,1050.0
2007,fb492dec013ea61013ac6d85897b0f19,815715720a60e6f24a27fce7f2a0a5ba,720f87280ca7e9616dff12f9a918a2b3,BB EXTRA GB,2019-05,250.0
2008,16470e8abcff03f45c4b0dcab6290d85,af66a61a98c385584e3fccfd8dcc5412,1eca97f3ce8ee40e866677fdccc1d60e,BB EXTRA GB,2020-01,425.0
2009,541be7dd062746c12924c11410ce3a95,3e22148c54ddd8e19c3fdbf7c3dce200,75a384c0d769fc0744dd5b5faa8e6243,BB EXTRA GB,2019-05,1650.0
2010,c376c199fa624c6bfc1eff4acf139c33,442383625f007a7e15a730a7cc64803f,d2fc2712a2f3c90b011302114746f9f1,BB EXTRA GB,2013-07,500.0
2011,c602c0e381106c6e97e96c49d9ad4d29,07f51c2fd256cda27d107f7c0a19019c,72f7b19a23f02ed3a79b566837aa8055,BB EXTRA GB,2020-03,850.0
2012,2a2ef658598b4ff3842db7f69ef05c7c,c6e4c43d338b48082f07e852834b625d,5fb4df3d235dea8b1bec577aa4481e6e,BB EXTRA GB,2016-03,750.0
2013,90dd0158ebdfda20398ccf7a4ea29e5d,50cf8d74511fd6337cbef6cd5f8fb12d,77bdb4ff769d4a633257ab281e440650,BB EXTRA GB,2017-01,500.0
2014,e5ed64be8cbe8f46adcfe6babcde1943,5aa809bfc2394dcfc81b889eedc5947d,cafd213f341157d8945e7e73c49a5ef0,BB EXTRA GB,2020-03,400.0
2015,fd4e6131d35294db04e27fae958c0dd2,38b2614973f3729c7c0afcf96f3e6657,c66d29463366bae43ed36e287f3dc359,BB EXTRA GB,2020-05,300.0
2016,8d6bf5562121272c17415d853ec9b57e,0953dfb3e1c3a49c6af82e38da235311,4c8b13abd4c0d908b7c00bd34eaf59a5,BB EXTRA GB,2013-05,250.0
2017,7ddaf7361bc16dd62183767f044d0d96,50fd812f3a1633eb98074d45ff427d1b,c21217b5b92ed6591320214f88ceb7e9,BB EXTRA GB,2013-03,1250.0
2018,7b4bd18c25d505f1158b10f9b6dee8a2,b9a3c0c50d4d15474e8ca0ea71ccc4cb,079c62b4df4fda95d55f2c73a7e4ba9e,BB EXTRA GB,2020-03,850.0
2019,fd4e6131d35294db04e27fae958c0dd2,38b2614973f3729c7c0afcf96f3e6657,c66d29463366bae43ed36e287f3dc359,BB EXTRA GB,2016-11,500.0
2020,095560b001cf12d1d9cd711dcea71164,6e663c138df5e7af4e67a6101e66435f,b53ee690dd7463124b52dc53809b13c5,BB EXTRA GB,2020-06,2265.0
2021,fbfeb5f9c94ceed16035be418aadb06c,5bacfb2cce2c7b3de15a2a6abed7ab81,aff590723ef5dfc5825c3f83baa8a72e,BB EXTRA GB,2020-02,200.0
2022,dae260cdb5f4b4ac637c62e7f378bf05,6f5a50d14f88a8bbed200d30e65ddf20,56bcfc6b190063f24de1a57267a8054c,BB EXTRA GB,2020-06,3475.0
2023,9c9602cf22dc2a3fbcdd6899fb3aebde,bdf75e0f8d6e8c10e9e8495654df21ec,7471be3948d60bbf3f81bb898082bef2,BB EXTRA GB,2020-06,2000.0
2024,b9f402c2821f1230032ba299c21e75d3,77783b6b026d45d290558265df7de337,940619ab515cb5d3e648dee686c39e20,BB EXTRA GB,2013-07,250.0
2025,7ae240b62cca05b9ab0af678122e7e5c,8d8472d39b270801553f2d5e7c06fe22,f8743da5d0bff84f9440fb44fce1bdc1,BB EXTRA GB,2020-02,425.0
2026,a76a60a7a851eae93c057bb5b8648aad,a79068d67f1dc86538183777a3588658,465a1fb85b02d8f8e878edb6313c8df3,BB EXTRA GB,2020-06,3000.0
2027,48412214a1fb6ddb2b7d75b19a1f023a,64535f8ced5ad55b6d0de50e259d61aa,0aebfe0fc2cc19ecb7bd9bfc35852541,BB EXTRA GB,2020-06,850.0
