,event_source.hash,ACCOUNT_NUM.hash,CUSTOMER_REF.hash,Peo_VAS_Package,Peo_VAS_Month_Subscribed,Peo_VAS_Rental,Peo_VAS_One_Time_Charge,VAS_Count
280,08080fb3429d11dafe162dbc5c482800,76d9ebdabc9289f652367e82f2371dc8,7ea6989a212eb0a84f9d551b98d73dbb,['BB_PeoTVGO'],['2019-10'],[0],[0.0],1
281,08110cc4143020558289ca8c6b42260b,59322724d5029e5667d19ae164cdc16d,efeab37d377b0f32b7f70b159f824652,['BB_PeoTVGO'],['2019-10'],[0],[0.0],1
282,0811a51b86841bf8d15c8ff0297d503a,2c98d4759ee2eca3f2d966be8739c1fa,9ef419bc0053418c6d847a3777cc0233,['PEO TV GO_OTT_A-la carte channels'],['2020-08'],[100],[0.0],1
283,0816a5fac1a912a086beb9aaa000b50a,a1e2b9c2faf456eece4bb507dd044fcd,ae041952f243955016cb60d82413a8bf,"['BB_PeoTVGO', 'BB_PeoTVGO Revenue code']","['2019-03', '2020-04']","[0, 249]","[0.0, 0.0]",2
284,0819908c88dab633ee9c9660dae283cc,a1e2b9c2faf456eece4bb507dd044fcd,ae041952f243955016cb60d82413a8bf,['BB_PeoTVGO Revenue code'],['2020-04'],[249],[0.0],1
285,081d537d7ef8f7b7ad26501bfd970d1e,44224bc1e2e7101c90bbad70dbcc5a6c,f5d47ec8993b2e30d200ec5f1c3bae1b,"['E_SLT PeoTV Service', 'PEO TV GO_OTT_A-la carte channels']","['2018-08', '2020-08']","[899.0, 100]","[0.0, 0.0]",2
286,081d8d9381b3cd02ac34add4a4cdb82d,949e14e85d36002ffb954d42d3366936,51ee71e46ba64034adaf383345028fb8,['E_SLT PeoTV Service'],['2020-01'],[1499.0],[0.0],1
287,082ac8b6d75aa3e8165411980f1fad2a,2c98d4759ee2eca3f2d966be8739c1fa,9ef419bc0053418c6d847a3777cc0233,"['BB_PeoTVGO', 'PEO TV GO_OTT_A-la carte channels']","['2019-10', '2020-08']","[0, 100]","[0.0, 0.0]",2
288,082d28e6d97361a189bc79a9f4857d18,bd0cc5e96b24df6625fc68cbaf71b555,df4bc5da4eaaaab1d937c3fd2a699c3f,['E_SLT PeoTV Service'],['2018-09'],[899.0],[0.0],1
289,082f46349fb8bad18853e69a449027e5,0e1fe0d01f3a2e9619999a1a634ec427,cd3b840fb0da1abcc5bfdebaca6cd761,['BB_PeoTVGO'],['2018-12'],[0],[0.0],1
290,0830812a196474548efbebfa345d45b2,44224bc1e2e7101c90bbad70dbcc5a6c,f5d47ec8993b2e30d200ec5f1c3bae1b,['PEO TV GO_OTT_A-la carte channels'],['2020-08'],[100],[0.0],1
291,0830b0d26125501e1b26bc07edaa816f,f380b9c1ef1726a4f469d961155886a1,7f2ceff31188b8af81a7efe03e2224cf,['E_SLT PeoTV Service'],['2020-01'],[1899.0],[0.0],1
292,083eabc843ceff2dc25e5418c9c4396f,0e1fe0d01f3a2e9619999a1a634ec427,cd3b840fb0da1abcc5bfdebaca6cd761,['E_SLT PeoTV Service'],['2020-08'],[0],[0.0],1
