,ACCOUNT_NUM.hash,Phone_Number.hash,Phone_No_Count,PRODUCT_NAME,Product_Count
396,f64edbf9398b281de0b4a75c6022e724,['16dbc6ca83a75f51f70d852a3cb1aa44'],1,"['V_Abbreviated Dialing', 'V_Absentee service', 'V_Call Transfer Three way', 'V_Call Forwarding', 'V_Call Waiting', 'V_Call Forwarding-Immediate', 'V_Call Forwarding-On Busy', 'V_Call Forwarding-No Answer']",8
397,f66ee4c70cff500b9b5a420f02633d8a,['a44974698d264c4c574c380475296427'],1,"['V_Absentee service', 'V_Call Transfer Three way', 'V_Call Forwarding', 'V_Call Waiting', 'V_Call Forwarding-Immediate', 'V_Abbreviated Dialing', 'V_Call Forwarding-On Busy', 'V_Call Forwarding-No Answer', 'AB_Service Vacation']",9
398,f6e3e4e70d26cb296461e33de68fe3a6,['09c78989d21febb16d71f52534dbedcd'],1,"['E_Referral offer Discount', 'AB_Referral offer Discount']",2
399,f7383ecb529ca91af362199cfc120f27,['225825fe07c51c0c58e4744565c03d4f'],1,['M_Activation Charge'],1
400,f899283864105a84dddb4da423d21a14,['89ac6b08984cdf82d6b9ff8e299670fb'],1,"['V_Call Forwarding', 'V_Call Waiting', 'V_Hotline Service', 'V_Call Forwarding-Immediate', 'V_Call Forwarding-On Busy', 'V_Call Forwarding-No Answer', 'V_Hotline-Time Delayed', 'V_Hotline-Immediate', 'V_Absentee service', 'V_Abbreviated Dialing', 'V_Call Transfer Three way']",11
401,f8a36cffe447f3845a06a385a1d3e963,['13cfbfe920eddce097ebd5ae5b57db56'],1,"['V_Call Forwarding', 'V_Hotline Service']",2
402,f8c4d7613536d42d78fd5a05cc4fff02,['29126104c89f72a50253c47ca6de2c29'],1,['V-Plus1_TeleLife'],1
403,fa8e90de40d413de5dc2c05bdf5eba98,['de2c9469364a90594e9d70a208ee2304'],1,"['V_CLI presentation in call waiting', 'V_Call back on busy', 'V_Call park', 'V_Incoming Call Transfer', 'V_Call holding', 'V_Outgoing Call Memory', 'V_Call Forwarding by time', 'V_Incoming Call Memory', 'V_Call Transfer Three way', 'V_Call Forwarding Offline']",10
404,fb2d757589fd40fd4062e4913d108dd8,['b32839e3fd13fe6470b512354dfd03c8'],1,"['V_Absentee service', 'V_Abbreviated Dialing', 'V_Call Transfer Three way', 'V_Call Forwarding', 'V_Call Waiting', 'V_Call Forwarding-Immediate', 'V_Call Forwarding-On Busy', 'V_Call Forwarding-No Answer']",8
405,fbb06fc0b3f059d33debc5ef33756ae1,['7656cf707af47d49fc5daeb45ee70e74'],1,"['V_Call holding', 'V_Outgoing Call Memory', 'V_Call Forwarding Offline', 'V_Call Transfer Three way', 'V_Call Forwarding by time', 'V_CLI presentation in call waiting', 'V_Anonymous call barring', 'V_Call back on busy', 'V_Call park', 'V_Incoming Call Transfer', 'V_Incoming Call Memory']",11
406,fbfdb60177fd5265eb5f0dc6a5f786a6,['2b03667950c9420f060dbcb614433324'],1,['V_Call Forwarding'],1
407,fcb6268a1caaac23476d9e1bbae165d7,['62fc798073b5864a49fbbf9e614b2f0f'],1,"['V_Call Transfer Three way', 'V_Absentee service', 'V_Abbreviated Dialing', 'V_Call Forwarding', 'V_Call Waiting', 'V_Call Forwarding-Immediate', 'V_Call Forwarding-On Busy', 'V_Call Forwarding-No Answer']",8
408,fce5b1f5188d31d8d439aef1a8beb5cf,['e2db005e88de93ef833009583ea78b6a'],1,"['E_TSTV', 'E_Video on Demand']",2
409,fd3b30118c8c6faa2ba4dc83e1f35bab,['76d2be98265496481fa8ed9700e256fe'],1,"['V_Call back on busy', 'V_Call holding', 'V_Call Forwarding Offline', 'V_Call park', 'V_Outgoing Call Memory', 'V_Incoming Call Memory', 'V_Call Forwarding by time', 'V_Incoming Call Transfer', 'V_Call Transfer Three way', 'V_Anonymous call barring', 'V_CLI presentation in call waiting']",11
410,fdf274d421e09f7677f3b579d45aa60b,['d9f57e2dfadee74f1bc968513e2ad476'],1,"['V_Call holding', 'V_Incoming Call Memory', 'V_Incoming Call Transfer', 'V_Call Forwarding by time', 'V_Call Transfer Three way', 'V_Outgoing Call Memory', 'V_Call Forwarding Offline']",7
411,fea406eb917dcb3f3e93fec553e5d897,['7961eca52aa61ed953d0dff1a2a5a390'],1,['AB_Relocation'],1
412,ff0f03a90ae06a091ac177504385e69a,['ab7fe1473cfcfcc995de024aa4ce9c94'],1,"['AB_Copper Access Bearer', 'AB_Megaline']",2
413,ff98ca51d1c83549f22f957b7de68815,['c035b93b6ba248056606ecf6ec725c35'],1,"['V_Call holding', 'V_Outgoing Call Memory', 'V_Absentee service', 'V_Abbreviated Dialing', 'V_Call Transfer Three way', 'V_Call Forwarding', 'V_Call Waiting', 'V_Call Forwarding-Immediate', 'V_Call Forwarding-On Busy', 'V_Call Forwarding-No Answer', 'V_Incoming Call Memory', 'V_Call Forwarding by time', 'V_Incoming Call Transfer', 'V_Call Forwarding Offline']",14
