,Phone_Number.hash,PRODUCT_NAME,Product_Count,Product_Dict
298,b4ea13bfc04e89200ba503bc31c8c9aa,"['V_Hotline-Time Delayed', 'V_Absentee service', 'V_Hotline Service', 'V_Hotline-Immediate', 'V_Call Transfer Three way', 'AB_Megaline Startup', 'V_DQ Contact Details', 'E_TSTV', 'E_Video on Demand', 'V_Call holding', 'V_Incoming Call Memory', 'V_Outgoing Call Memory', 'V_Incoming Call Transfer', 'V_Call Forwarding by time', 'V_SLT Voice Service', 'V_SLT CLI', 'AB_Copper Access Bearer', 'AB_Megaline', 'E_SLT PeoTV Service', 'V_Single VAS Bundle', 'V_Caller Line Identification', 'V_Call Forwarding Offline', 'V_Short Message Service', 'V_Abbreviated Dialing', 'V_Call Forwarding', 'V_Call Forwarding-Immediate', 'V_Call Forwarding-On Busy', 'V_Call Forwarding-No Answer', 'V_Call Waiting']",29,"{'b4ea13bfc04e89200ba503bc31c8c9aa': ['V_Hotline-Time Delayed', 'V_Absentee service', 'V_Hotline Service', 'V_Hotline-Immediate', 'V_Call Transfer Three way', 'AB_Megaline Startup', 'V_DQ Contact Details', 'E_TSTV', 'E_Video on Demand', 'V_Call holding', 'V_Incoming Call Memory', 'V_Outgoing Call Memory', 'V_Incoming Call Transfer', 'V_Call Forwarding by time', 'V_SLT Voice Service', 'V_SLT CLI', 'AB_Copper Access Bearer', 'AB_Megaline', 'E_SLT PeoTV Service', 'V_Single VAS Bundle', 'V_Caller Line Identification', 'V_Call Forwarding Offline', 'V_Short Message Service', 'V_Abbreviated Dialing', 'V_Call Forwarding', 'V_Call Forwarding-Immediate', 'V_Call Forwarding-On Busy', 'V_Call Forwarding-No Answer', 'V_Call Waiting']}"
299,b4ebf69d102a8eab6a6c7004a3d22d2f,"['AB_Megaline', 'AB_Megaline Startup', 'V_DQ Contact Details', 'V_SLT CLI', 'V_IDD', 'V_Double VAS Bundle']",6,"{'b4ebf69d102a8eab6a6c7004a3d22d2f': ['AB_Megaline', 'AB_Megaline Startup', 'V_DQ Contact Details', 'V_SLT CLI', 'V_IDD', 'V_Double VAS Bundle']}"
300,b4ff3f8e27c95214144fd1b6121a3c60,['AB_Megaline Startup'],1,{'b4ff3f8e27c95214144fd1b6121a3c60': ['AB_Megaline Startup']}
301,b59307cbc7905fbcc3cd1f8fa02aeb4d,"['E_TSTV', 'E_Video on Demand', 'E_PeoTV Initiation']",3,"{'b59307cbc7905fbcc3cd1f8fa02aeb4d': ['E_TSTV', 'E_Video on Demand', 'E_PeoTV Initiation']}"
302,b635fc31617ffc9c1e6b5015fb32e108,"['V_Single VAS Bundle', 'V_Caller Line Identification', 'V_Call Forwarding Offline', 'V_Abbreviated Dialing', 'V_Call Forwarding', 'V_Outgoing Call Memory', 'V_Call Forwarding-Immediate', 'V_Call Forwarding-On Busy', 'V_Call Forwarding-No Answer', 'V_Hotline-Immediate', 'V_Hotline-Time Delayed', 'AB_Megaline', 'V_Call Waiting', 'V_Hotline Service', 'V_Absentee service', 'V_Call holding', 'V_Call Forwarding by time', 'V_Incoming Call Memory', 'AB_Megaline Startup', 'V_DQ Contact Details', 'V_IDD']",21,"{'b635fc31617ffc9c1e6b5015fb32e108': ['V_Single VAS Bundle', 'V_Caller Line Identification', 'V_Call Forwarding Offline', 'V_Abbreviated Dialing', 'V_Call Forwarding', 'V_Outgoing Call Memory', 'V_Call Forwarding-Immediate', 'V_Call Forwarding-On Busy', 'V_Call Forwarding-No Answer', 'V_Hotline-Immediate', 'V_Hotline-Time Delayed', 'AB_Megaline', 'V_Call Waiting', 'V_Hotline Service', 'V_Absentee service', 'V_Call holding', 'V_Call Forwarding by time', 'V_Incoming Call Memory', 'AB_Megaline Startup', 'V_DQ Contact Details', 'V_IDD']}"
303,b6404a24d0ae0f5dbb11c78c783bd1fc,"['V_Hotline Service', 'V_Absentee service', 'V_Abbreviated Dialing', 'V_Call Transfer Three way', 'V_Call Forwarding', 'V_Call Waiting', 'V_Call Forwarding-Immediate', 'V_Call Forwarding-On Busy', 'V_Call Forwarding-No Answer', 'V_Cordeless Phone - Installment']",10,"{'b6404a24d0ae0f5dbb11c78c783bd1fc': ['V_Hotline Service', 'V_Absentee service', 'V_Abbreviated Dialing', 'V_Call Transfer Three way', 'V_Call Forwarding', 'V_Call Waiting', 'V_Call Forwarding-Immediate', 'V_Call Forwarding-On Busy', 'V_Call Forwarding-No Answer', 'V_Cordeless Phone - Installment']}"
304,b72d2c6567139854d885667309fac82e,"['V_Call Forwarding Offline', 'V_Outgoing Call Memory', 'AB_Citylink Loyalty Rewards', 'V_Single VAS Bundle', 'V_SLT CLI', 'AB_Megaline', 'V_DQ Contact Details', 'V_Incoming Call Transfer', 'V_Call Transfer Three way', 'V_Call holding', 'V_Incoming Call Memory']",11,"{'b72d2c6567139854d885667309fac82e': ['V_Call Forwarding Offline', 'V_Outgoing Call Memory', 'AB_Citylink Loyalty Rewards', 'V_Single VAS Bundle', 'V_SLT CLI', 'AB_Megaline', 'V_DQ Contact Details', 'V_Incoming Call Transfer', 'V_Call Transfer Three way', 'V_Call holding', 'V_Incoming Call Memory']}"
305,b77ef9ec0d9fe45c9e0b847e550c20bd,"['V_Call Waiting', 'V_Call Forwarding', 'E_SLT PeoTV Service', 'V_Absentee service', 'V_Abbreviated Dialing', 'V_Call Transfer Three way', 'E_TSTV', 'V_Hotline Service', 'V_Call Forwarding-Immediate', 'V_Call Forwarding-On Busy', 'V_Call Forwarding-No Answer', 'V_Hotline-Time Delayed', 'V_Hotline-Immediate', 'E_Video on Demand']",14,"{'b77ef9ec0d9fe45c9e0b847e550c20bd': ['V_Call Waiting', 'V_Call Forwarding', 'E_SLT PeoTV Service', 'V_Absentee service', 'V_Abbreviated Dialing', 'V_Call Transfer Three way', 'E_TSTV', 'V_Hotline Service', 'V_Call Forwarding-Immediate', 'V_Call Forwarding-On Busy', 'V_Call Forwarding-No Answer', 'V_Hotline-Time Delayed', 'V_Hotline-Immediate', 'E_Video on Demand']}"
306,b7f04f910abeebd5521f4a5fb9b7b2bd,"['E_TSTV', 'E_Video on Demand', 'E_PeoTV_Package Transfer']",3,"{'b7f04f910abeebd5521f4a5fb9b7b2bd': ['E_TSTV', 'E_Video on Demand', 'E_PeoTV_Package Transfer']}"
307,b94c4c18045ae0ebb988b9b1d1d2c49a,['V_Basic Phone Installment'],1,{'b94c4c18045ae0ebb988b9b1d1d2c49a': ['V_Basic Phone Installment']}
308,b9a34fd119389238121fcf25c8a4eff5,"['AB_Megaline', 'V_SLT CLI', 'AB_Megaline Startup', 'V_IDD', 'AB_Relocation', 'V_DQ Contact Details']",6,"{'b9a34fd119389238121fcf25c8a4eff5': ['AB_Megaline', 'V_SLT CLI', 'AB_Megaline Startup', 'V_IDD', 'AB_Relocation', 'V_DQ Contact Details']}"
309,ba2cd0a629f9bd5acc9d7fcd89971dad,"['V_Abbreviated Dialing', 'V_Call Transfer Three way', 'V_Call Forwarding', 'V_Call Waiting', 'V_Call Forwarding-Immediate', 'V_Call Forwarding-On Busy', 'V_Absentee service', 'V_Call Forwarding-No Answer', 'E_TSTV', 'E_Video on Demand']",10,"{'ba2cd0a629f9bd5acc9d7fcd89971dad': ['V_Abbreviated Dialing', 'V_Call Transfer Three way', 'V_Call Forwarding', 'V_Call Waiting', 'V_Call Forwarding-Immediate', 'V_Call Forwarding-On Busy', 'V_Absentee service', 'V_Call Forwarding-No Answer', 'E_TSTV', 'E_Video on Demand']}"
310,ba3e4a690c1d811b4192005e480bcd55,['V_Installment'],1,{'ba3e4a690c1d811b4192005e480bcd55': ['V_Installment']}
311,bb1d0592800d36785b99ae1fba51179c,"['V_Call Forwarding Offline', 'V_Hotline-Immediate', 'V_Hotline Service', 'V_Call Forwarding', 'V_Hotline-Time Delayed']",5,"{'bb1d0592800d36785b99ae1fba51179c': ['V_Call Forwarding Offline', 'V_Hotline-Immediate', 'V_Hotline Service', 'V_Call Forwarding', 'V_Hotline-Time Delayed']}"
312,bb4c246f3892044c46cd645a72b22684,"['P_IDD', 'P_Additional features -Double VAS Bundle', 'P_SLT CLI', 'P_Megaline', 'DQ_Contact Details', 'P_Megaline New Connection', 'P_Incoming Call Transfer', 'P_Call Transfer Three way', 'P_Call holding', 'P_Call Forwarding Offline', 'P_Outgoing Call Memory', 'P_Call back on busy', 'V_Call Forwarding Offline', 'V_Incoming Call Transfer', 'V_CLI presentation in call waiting', 'V_Call Transfer Three way', 'V_Double VAS Bundle', 'V_IDD', 'V_DQ Contact Details', 'V_SLT CLI', 'V_Incoming Call Memory', 'V_Call park', 'V_Call back on busy', 'V_Call holding', 'V_Outgoing Call Memory', 'P_CLI presentation in call waiting', 'P_Call Forwarding by time', 'P_Incoming Call Memory', 'AB_Copper Access Bearer', 'P_Anonymous call barring', 'P_Call park', 'AB_Megaline', 'V_SLT Voice Service', 'AB_Megaline Startup', 'V_Call Forwarding by time', 'V_Anonymous call barring']",36,"{'bb4c246f3892044c46cd645a72b22684': ['P_IDD', 'P_Additional features -Double VAS Bundle', 'P_SLT CLI', 'P_Megaline', 'DQ_Contact Details', 'P_Megaline New Connection', 'P_Incoming Call Transfer', 'P_Call Transfer Three way', 'P_Call holding', 'P_Call Forwarding Offline', 'P_Outgoing Call Memory', 'P_Call back on busy', 'V_Call Forwarding Offline', 'V_Incoming Call Transfer', 'V_CLI presentation in call waiting', 'V_Call Transfer Three way', 'V_Double VAS Bundle', 'V_IDD', 'V_DQ Contact Details', 'V_SLT CLI', 'V_Incoming Call Memory', 'V_Call park', 'V_Call back on busy', 'V_Call holding', 'V_Outgoing Call Memory', 'P_CLI presentation in call waiting', 'P_Call Forwarding by time', 'P_Incoming Call Memory', 'AB_Copper Access Bearer', 'P_Anonymous call barring', 'P_Call park', 'AB_Megaline', 'V_SLT Voice Service', 'AB_Megaline Startup', 'V_Call Forwarding by time', 'V_Anonymous call barring']}"
313,bb8db849e93fd2cb87c263b3298760e2,"['V_SLT Voice Service', 'V_DQ Contact Details']",2,"{'bb8db849e93fd2cb87c263b3298760e2': ['V_SLT Voice Service', 'V_DQ Contact Details']}"
314,bc394e558dcd05475af4cd56a8a9fd38,['V_Cordeless Phone - Installment'],1,{'bc394e558dcd05475af4cd56a8a9fd38': ['V_Cordeless Phone - Installment']}
315,bccf0c75cf73ef407c8709603dbd421a,"['AB_Referral offer Discount', 'E_Referral offer Discount']",2,"{'bccf0c75cf73ef407c8709603dbd421a': ['AB_Referral offer Discount', 'E_Referral offer Discount']}"
316,bcd5d6cbc86680597749c0d41a10f5a7,"['V_SLT Voice Service', 'V_Single VAS Bundle', 'V_DQ Contact Details', 'V_IDD', 'V_SLT CLI', 'V_Absentee service', 'V_Abbreviated Dialing', 'V_Call Transfer Three way', 'V_Call Forwarding', 'V_Call Waiting', 'V_Call Forwarding-Immediate', 'V_Call Forwarding-On Busy', 'V_Call Forwarding-No Answer']",13,"{'bcd5d6cbc86680597749c0d41a10f5a7': ['V_SLT Voice Service', 'V_Single VAS Bundle', 'V_DQ Contact Details', 'V_IDD', 'V_SLT CLI', 'V_Absentee service', 'V_Abbreviated Dialing', 'V_Call Transfer Three way', 'V_Call Forwarding', 'V_Call Waiting', 'V_Call Forwarding-Immediate', 'V_Call Forwarding-On Busy', 'V_Call Forwarding-No Answer']}"
317,bd60e0087acdac3b468e12a2a9f4bcae,['AB_Service Vacation'],1,{'bd60e0087acdac3b468e12a2a9f4bcae': ['AB_Service Vacation']}
318,bd73133417d7d4f48df88c081e7f7f5c,"['V_SLT CLI', 'AB_Megaline', 'AB_Megaline Startup', 'V_IDD', 'V_DQ Contact Details']",5,"{'bd73133417d7d4f48df88c081e7f7f5c': ['V_SLT CLI', 'AB_Megaline', 'AB_Megaline Startup', 'V_IDD', 'V_DQ Contact Details']}"
319,bdaa0c6bf31205eafcddca2dd95358ec,['V_Cordeless Phone - Installment'],1,{'bdaa0c6bf31205eafcddca2dd95358ec': ['V_Cordeless Phone - Installment']}
320,bf5a7d9a5bc8b5ca97efea4e2ff906bb,"['V_DQ Contact Details', 'AB_Megaline', 'V_Railway Registration', 'V_IDD', 'V_SLT CLI', 'E_TSTV', 'E_Video on Demand', 'V_Triple VAS Bundle']",8,"{'bf5a7d9a5bc8b5ca97efea4e2ff906bb': ['V_DQ Contact Details', 'AB_Megaline', 'V_Railway Registration', 'V_IDD', 'V_SLT CLI', 'E_TSTV', 'E_Video on Demand', 'V_Triple VAS Bundle']}"
321,bfd697f1151e0592ce888bb93b2f9c9c,"['AB_Megaline', 'V_Single VAS Bundle', 'V_DQ Contact Details', 'V_Call Forwarding-No Answer', 'V_SLT CLI', 'V_IDD', 'AB_Rental Free', 'V_Absentee service', 'V_Abbreviated Dialing', 'V_Call Transfer Three way', 'V_Call Forwarding', 'V_Call Waiting', 'V_Call Forwarding-Immediate', 'V_Call Forwarding-On Busy']",14,"{'bfd697f1151e0592ce888bb93b2f9c9c': ['AB_Megaline', 'V_Single VAS Bundle', 'V_DQ Contact Details', 'V_Call Forwarding-No Answer', 'V_SLT CLI', 'V_IDD', 'AB_Rental Free', 'V_Absentee service', 'V_Abbreviated Dialing', 'V_Call Transfer Three way', 'V_Call Forwarding', 'V_Call Waiting', 'V_Call Forwarding-Immediate', 'V_Call Forwarding-On Busy']}"
322,c028faa94551392bb5820d9355b986a5,['AB_Service Vacation'],1,{'c028faa94551392bb5820d9355b986a5': ['AB_Service Vacation']}
323,c035b93b6ba248056606ecf6ec725c35,"['V_Call holding', 'V_Outgoing Call Memory', 'V_Absentee service', 'V_Abbreviated Dialing', 'V_Call Transfer Three way', 'V_Call Forwarding', 'V_Call Waiting', 'V_Call Forwarding-Immediate', 'V_Call Forwarding-On Busy', 'V_Call Forwarding-No Answer', 'V_Incoming Call Memory', 'V_Call Forwarding by time', 'V_Incoming Call Transfer', 'V_Call Forwarding Offline']",14,"{'c035b93b6ba248056606ecf6ec725c35': ['V_Call holding', 'V_Outgoing Call Memory', 'V_Absentee service', 'V_Abbreviated Dialing', 'V_Call Transfer Three way', 'V_Call Forwarding', 'V_Call Waiting', 'V_Call Forwarding-Immediate', 'V_Call Forwarding-On Busy', 'V_Call Forwarding-No Answer', 'V_Incoming Call Memory', 'V_Call Forwarding by time', 'V_Incoming Call Transfer', 'V_Call Forwarding Offline']}"
324,c190e1ce27e9e83227aa91494ae7a0df,"['AB_Megaline', 'V_Detailed Bill', 'V_DQ Contact Details', 'V_SLT CLI', 'V_IDD']",5,"{'c190e1ce27e9e83227aa91494ae7a0df': ['AB_Megaline', 'V_Detailed Bill', 'V_DQ Contact Details', 'V_SLT CLI', 'V_IDD']}"
325,c2bda08608df327bdc42c2edecb94027,"['AB_Megaline', 'V_SLT CLI', 'V_DQ Contact Details', 'V_IDD', 'V_Single VAS Bundle', 'AB_Relocation']",6,"{'c2bda08608df327bdc42c2edecb94027': ['AB_Megaline', 'V_SLT CLI', 'V_DQ Contact Details', 'V_IDD', 'V_Single VAS Bundle', 'AB_Relocation']}"
326,c306b8fd818c0b58f6242d932bd751ba,"['E_Video on Demand', 'E_TSTV']",2,"{'c306b8fd818c0b58f6242d932bd751ba': ['E_Video on Demand', 'E_TSTV']}"
327,c3db6a32b42743fc2e0284f8e6c7515e,"['V_Absentee service', 'V_Abbreviated Dialing', 'V_Call Forwarding', 'V_Call Waiting', 'V_Call Forwarding-On Busy', 'V_Call Forwarding-No Answer', 'V_Call Forwarding-Immediate']",7,"{'c3db6a32b42743fc2e0284f8e6c7515e': ['V_Absentee service', 'V_Abbreviated Dialing', 'V_Call Forwarding', 'V_Call Waiting', 'V_Call Forwarding-On Busy', 'V_Call Forwarding-No Answer', 'V_Call Forwarding-Immediate']}"
328,c4aad411a358f0d0287d9f45c5912dea,['AB_Service Vacation'],1,{'c4aad411a358f0d0287d9f45c5912dea': ['AB_Service Vacation']}
329,c5722f1197db46f96000e28ef6c36da1,"['V_SLT CLI', 'V_IDD', 'V_DQ Contact Details', 'V_Double VAS Bundle', 'V_Incoming Call Transfer', 'V_Call Forwarding Offline', 'V_Call Transfer Three way', 'V_Outgoing Call Memory', 'V_CLI presentation in call waiting', 'V_Incoming Call Memory', 'V_Call back on busy', 'V_Call holding', 'V_Call Forwarding by time', 'V_Anonymous call barring', 'V_Call park', 'AB_Megaline', 'AB_Citylink Loyalty Rewards']",17,"{'c5722f1197db46f96000e28ef6c36da1': ['V_SLT CLI', 'V_IDD', 'V_DQ Contact Details', 'V_Double VAS Bundle', 'V_Incoming Call Transfer', 'V_Call Forwarding Offline', 'V_Call Transfer Three way', 'V_Outgoing Call Memory', 'V_CLI presentation in call waiting', 'V_Incoming Call Memory', 'V_Call back on busy', 'V_Call holding', 'V_Call Forwarding by time', 'V_Anonymous call barring', 'V_Call park', 'AB_Megaline', 'AB_Citylink Loyalty Rewards']}"
330,c57e3fcd20f7308222db80e342a0fff1,"['V_Absentee service', 'V_Abbreviated Dialing', 'V_Call Transfer Three way', 'V_Call Forwarding', 'V_Call Waiting', 'V_Call Forwarding-Immediate', 'V_Call Forwarding-On Busy', 'V_Call Forwarding-No Answer']",8,"{'c57e3fcd20f7308222db80e342a0fff1': ['V_Absentee service', 'V_Abbreviated Dialing', 'V_Call Transfer Three way', 'V_Call Forwarding', 'V_Call Waiting', 'V_Call Forwarding-Immediate', 'V_Call Forwarding-On Busy', 'V_Call Forwarding-No Answer']}"
331,c64a2cfc9b90bf31a87ce635e20ec175,"['AB_Megaline', 'V_IDD', 'V_DQ Contact Details', 'AB_Relocation', 'V_SLT CLI']",5,"{'c64a2cfc9b90bf31a87ce635e20ec175': ['AB_Megaline', 'V_IDD', 'V_DQ Contact Details', 'AB_Relocation', 'V_SLT CLI']}"
332,c65f7899184dbcf22eb53deec9bbef99,['V_IDD'],1,{'c65f7899184dbcf22eb53deec9bbef99': ['V_IDD']}
333,c66f48cb1851723d3190c7ddb2442434,"['V_Call Waiting', 'V_Call holding', 'V_Call Forwarding by time', 'V_Incoming Call Memory', 'V_Outgoing Call Memory', 'V_Caller Line Identification', 'V_Call Forwarding-Immediate', 'V_Call Forwarding-On Busy', 'V_Call Forwarding-No Answer', 'V_Hotline-Time Delayed', 'V_Hotline-Immediate', 'V_Hotline Service', 'V_Absentee service', 'V_Call Forwarding', 'V_Call Forwarding Offline', 'V_Abbreviated Dialing']",16,"{'c66f48cb1851723d3190c7ddb2442434': ['V_Call Waiting', 'V_Call holding', 'V_Call Forwarding by time', 'V_Incoming Call Memory', 'V_Outgoing Call Memory', 'V_Caller Line Identification', 'V_Call Forwarding-Immediate', 'V_Call Forwarding-On Busy', 'V_Call Forwarding-No Answer', 'V_Hotline-Time Delayed', 'V_Hotline-Immediate', 'V_Hotline Service', 'V_Absentee service', 'V_Call Forwarding', 'V_Call Forwarding Offline', 'V_Abbreviated Dialing']}"
334,c7b7cda340c527cb60b8506a4378da11,"['V_Call holding', 'V_Incoming Call Transfer', 'V_Call Forwarding Offline', 'V_Call park', 'V_Call back on busy', 'V_Outgoing Call Memory', 'V_CLI presentation in call waiting', 'V_Incoming Call Memory', 'V_Anonymous call barring', 'V_Call Forwarding by time', 'V_Call Transfer Three way']",11,"{'c7b7cda340c527cb60b8506a4378da11': ['V_Call holding', 'V_Incoming Call Transfer', 'V_Call Forwarding Offline', 'V_Call park', 'V_Call back on busy', 'V_Outgoing Call Memory', 'V_CLI presentation in call waiting', 'V_Incoming Call Memory', 'V_Anonymous call barring', 'V_Call Forwarding by time', 'V_Call Transfer Three way']}"
335,c7d79ae0fde653d4f00871d6ad14232b,"['E_PeoTV Initiation', 'E_TSTV', 'E_Video on Demand']",3,"{'c7d79ae0fde653d4f00871d6ad14232b': ['E_PeoTV Initiation', 'E_TSTV', 'E_Video on Demand']}"
336,c7e2c1483f3a48a5b12f3725248827e3,"['V_Anonymous call barring', 'V_Caller name sending', 'V_Call Forwarding by time', 'V_Call forwarding selective', 'V_Call holding', 'V_Call park', 'V_Caller name identificationPresentation', 'V_Do not disturb service', 'V_Incoming Call Memory', 'V_Outgoing Call Memory', 'V_Password call barring (secret code)', 'V_Secretary service', 'V_Selective call acceptance', 'V_Selective call rejection', 'V_Selective call waiting', 'V_Abbreviated Dialing', 'V_Absentee service', 'V_Call Forwarding Offline', 'V_Call back on busy', 'V_Complete call on no response', 'V_IDD', 'V_Triple VAS Bundle', 'V_CLI presentation in call waiting', 'V_Caller Line Identification']",24,"{'c7e2c1483f3a48a5b12f3725248827e3': ['V_Anonymous call barring', 'V_Caller name sending', 'V_Call Forwarding by time', 'V_Call forwarding selective', 'V_Call holding', 'V_Call park', 'V_Caller name identificationPresentation', 'V_Do not disturb service', 'V_Incoming Call Memory', 'V_Outgoing Call Memory', 'V_Password call barring (secret code)', 'V_Secretary service', 'V_Selective call acceptance', 'V_Selective call rejection', 'V_Selective call waiting', 'V_Abbreviated Dialing', 'V_Absentee service', 'V_Call Forwarding Offline', 'V_Call back on busy', 'V_Complete call on no response', 'V_IDD', 'V_Triple VAS Bundle', 'V_CLI presentation in call waiting', 'V_Caller Line Identification']}"
337,c8324c1ab8ff37df21c148606fc543cc,"['V_Absentee service', 'V_Call Forwarding', 'V_Call Waiting', 'V_Call Forwarding-Immediate', 'V_Call Forwarding-On Busy', 'V_Call Forwarding-No Answer', 'V_Hotline Service', 'V_Abbreviated Dialing', 'V_Call Transfer Three way']",9,"{'c8324c1ab8ff37df21c148606fc543cc': ['V_Absentee service', 'V_Call Forwarding', 'V_Call Waiting', 'V_Call Forwarding-Immediate', 'V_Call Forwarding-On Busy', 'V_Call Forwarding-No Answer', 'V_Hotline Service', 'V_Abbreviated Dialing', 'V_Call Transfer Three way']}"
338,c871edec71a9cc7c7e4522ce41912906,['AB_Relocation'],1,{'c871edec71a9cc7c7e4522ce41912906': ['AB_Relocation']}
339,c8843e2842e58a641a3e9b6e00a598f6,['V_Call Forwarding - Immediate'],1,{'c8843e2842e58a641a3e9b6e00a598f6': ['V_Call Forwarding - Immediate']}
340,c8e15f10fe56b48c0a440d4c2a5758e0,"['V_Absentee service', 'V_Abbreviated Dialing', 'V_Call Transfer Three way', 'V_Call Forwarding', 'V_Call Waiting', 'V_Call Forwarding-Immediate', 'V_Call Forwarding-On Busy', 'V_Call Forwarding-No Answer']",8,"{'c8e15f10fe56b48c0a440d4c2a5758e0': ['V_Absentee service', 'V_Abbreviated Dialing', 'V_Call Transfer Three way', 'V_Call Forwarding', 'V_Call Waiting', 'V_Call Forwarding-Immediate', 'V_Call Forwarding-On Busy', 'V_Call Forwarding-No Answer']}"
341,c8fdf6fd8cd253cb5bed9bb3a4460b09,"['V_Absentee service', 'V_Abbreviated Dialing', 'V_Call Transfer Three way', 'V_Call Forwarding', 'V_Call Forwarding-Immediate', 'V_Call Forwarding-On Busy', 'V_Call Forwarding-No Answer', 'E_Video on Demand', 'V_Call Waiting', 'E_TSTV']",10,"{'c8fdf6fd8cd253cb5bed9bb3a4460b09': ['V_Absentee service', 'V_Abbreviated Dialing', 'V_Call Transfer Three way', 'V_Call Forwarding', 'V_Call Forwarding-Immediate', 'V_Call Forwarding-On Busy', 'V_Call Forwarding-No Answer', 'E_Video on Demand', 'V_Call Waiting', 'E_TSTV']}"
342,c94b7fdc3803b94fd02ad40b50ad18f1,"['V_Call Forwarding', 'V_Hotline Service']",2,"{'c94b7fdc3803b94fd02ad40b50ad18f1': ['V_Call Forwarding', 'V_Hotline Service']}"
343,c97585881914d8d87deb16be904e7c06,"['V_Abbreviated Dialing', 'V_Absentee service', 'V_Call Transfer Three way', 'V_Call Forwarding', 'V_Call Waiting', 'V_Call Forwarding-Immediate', 'V_Call Forwarding-On Busy', 'V_Call Forwarding-No Answer']",8,"{'c97585881914d8d87deb16be904e7c06': ['V_Abbreviated Dialing', 'V_Absentee service', 'V_Call Transfer Three way', 'V_Call Forwarding', 'V_Call Waiting', 'V_Call Forwarding-Immediate', 'V_Call Forwarding-On Busy', 'V_Call Forwarding-No Answer']}"
344,cbdef706d4af1ca980d750d74f742a89,"['E_Referral offer Discount', 'AB_Referral offer Discount']",2,"{'cbdef706d4af1ca980d750d74f742a89': ['E_Referral offer Discount', 'AB_Referral offer Discount']}"
345,cc05ead059cb463f5006dcc2accf9094,['AB_Service Vacation'],1,{'cc05ead059cb463f5006dcc2accf9094': ['AB_Service Vacation']}
346,cc51c48ded68010b7ad9a97aa3d6e29e,"['V_Absentee service', 'V_Abbreviated Dialing', 'V_Call Transfer Three way', 'V_Call Forwarding', 'V_Call Waiting', 'V_Call Forwarding-Immediate', 'V_Call Forwarding-On Busy', 'V_Call Forwarding-No Answer']",8,"{'cc51c48ded68010b7ad9a97aa3d6e29e': ['V_Absentee service', 'V_Abbreviated Dialing', 'V_Call Transfer Three way', 'V_Call Forwarding', 'V_Call Waiting', 'V_Call Forwarding-Immediate', 'V_Call Forwarding-On Busy', 'V_Call Forwarding-No Answer']}"
347,ccc74fadb3c059b890959ae94278076f,"['V_Hotline Service', 'V_Call Forwarding']",2,"{'ccc74fadb3c059b890959ae94278076f': ['V_Hotline Service', 'V_Call Forwarding']}"
348,cdb169621c944590077e5203d8335ca1,"['V_SLT Voice Service', 'V_Single VAS Bundle', 'V_DQ Contact Details', 'V_SLT CLI', 'V_Absentee service', 'V_Abbreviated Dialing', 'V_Call Transfer Three way', 'V_Call Forwarding', 'V_Call Waiting', 'V_Call Forwarding-Immediate', 'V_Call Forwarding-On Busy', 'V_Call Forwarding-No Answer']",12,"{'cdb169621c944590077e5203d8335ca1': ['V_SLT Voice Service', 'V_Single VAS Bundle', 'V_DQ Contact Details', 'V_SLT CLI', 'V_Absentee service', 'V_Abbreviated Dialing', 'V_Call Transfer Three way', 'V_Call Forwarding', 'V_Call Waiting', 'V_Call Forwarding-Immediate', 'V_Call Forwarding-On Busy', 'V_Call Forwarding-No Answer']}"
349,cdd73e1763439171ca9a7a043e31ddde,"['V_Call Forwarding Offline', 'V_Call Forwarding by time', 'V_Incoming Call Memory', 'V_Call holding', 'V_Incoming Call Transfer', 'V_Call Transfer Three way', 'V_Outgoing Call Memory']",7,"{'cdd73e1763439171ca9a7a043e31ddde': ['V_Call Forwarding Offline', 'V_Call Forwarding by time', 'V_Incoming Call Memory', 'V_Call holding', 'V_Incoming Call Transfer', 'V_Call Transfer Three way', 'V_Outgoing Call Memory']}"
350,cdf90b13c5d9a931b80e3b2240a68564,"['V_Absentee service', 'V_Abbreviated Dialing', 'V_Call Transfer Three way', 'V_Hotline Service', 'V_Call Forwarding', 'V_Call Waiting', 'V_Call Forwarding-Immediate', 'V_Call Forwarding-On Busy', 'V_Call Forwarding-No Answer']",9,"{'cdf90b13c5d9a931b80e3b2240a68564': ['V_Absentee service', 'V_Abbreviated Dialing', 'V_Call Transfer Three way', 'V_Hotline Service', 'V_Call Forwarding', 'V_Call Waiting', 'V_Call Forwarding-Immediate', 'V_Call Forwarding-On Busy', 'V_Call Forwarding-No Answer']}"
351,cf5da8d41c7c3dd14e8a7e5197b30e45,"['E_TSTV', 'V_Hotline Service', 'V_Call Forwarding', 'E_Video on Demand']",4,"{'cf5da8d41c7c3dd14e8a7e5197b30e45': ['E_TSTV', 'V_Hotline Service', 'V_Call Forwarding', 'E_Video on Demand']}"
