,ACCOUNT_NUM.hash,Rental,BB_Package,GB_AMOUNT,Month_Subscribed,Hour_Subscribed
295,0e1fe0d01f3a2e9619999a1a634ec427,425,WEB STARTER,5,2021-06,15
296,4c8b1ee698ad63a7ba672cb5779a951a,850,WEB PAL,10,2021-06,22
297,1ac9cef55b7a012cf97dc32bf9d589d6,100,WEB LITE,1,2021-04,01
298,0e1fe0d01f3a2e9619999a1a634ec427,200,WEB LITE,2,2021-06,15
299,1ac9cef55b7a012cf97dc32bf9d589d6,100,WEB LITE,1,2021-04,01
300,4c8b1ee698ad63a7ba672cb5779a951a,425,WEB PAL,5,2021-06,16
301,0e1fe0d01f3a2e9619999a1a634ec427,425,WEB LITE,5,2021-06,15
302,1ac9cef55b7a012cf97dc32bf9d589d6,100,WEB LITE,1,2021-04,19
303,0e1fe0d01f3a2e9619999a1a634ec427,850,WEB FAMILY ACTIVE,10,2021-06,15
304,4c8b1ee698ad63a7ba672cb5779a951a,850,WEB PAL,10,2021-07,22
305,0e1fe0d01f3a2e9619999a1a634ec427,680,WEB FAMILY PLUS,8,2021-06,15
306,1ac9cef55b7a012cf97dc32bf9d589d6,100,WEB LITE,1,2021-04,19
307,0e1fe0d01f3a2e9619999a1a634ec427,425,WEB FAMILY PLUS,5,2021-06,15
308,1ac9cef55b7a012cf97dc32bf9d589d6,100,WEB LITE,1,2021-04,02
309,4c8b1ee698ad63a7ba672cb5779a951a,425,WEB PAL,5,2021-07,22
310,1ac9cef55b7a012cf97dc32bf9d589d6,100,WEB LITE,1,2021-05,19
311,0e1fe0d01f3a2e9619999a1a634ec427,200,WEB LITE,2,2021-06,02
312,1ac9cef55b7a012cf97dc32bf9d589d6,100,WEB LITE,1,2021-05,13
313,42c1b2886070be82b961acee7c05544f,100,WEB FAMILY PLUS,1,2021-03,19
314,949e14e85d36002ffb954d42d3366936,200,FTTH_WEB FAMILY PLUS,2,2021-04,19
315,949e14e85d36002ffb954d42d3366936,100,WEB FAMILY PLUS,1,2021-04,01
316,949e14e85d36002ffb954d42d3366936,300,FTTH_WEB FAMILY PLUS,3,2021-04,02
317,949e14e85d36002ffb954d42d3366936,200,WEB FAMILY PLUS,2,2021-04,10
318,949e14e85d36002ffb954d42d3366936,100,FTTH_WEB FAMILY PLUS,1,2021-04,13
319,949e14e85d36002ffb954d42d3366936,200,WEB FAMILY PLUS,2,2021-04,14
320,949e14e85d36002ffb954d42d3366936,200,WEB PAL,2,2021-04,17
321,949e14e85d36002ffb954d42d3366936,100,WEB LITE,1,2021-04,17
322,949e14e85d36002ffb954d42d3366936,300,FTTH_WEB FAMILY PLUS,3,2021-04,17
323,949e14e85d36002ffb954d42d3366936,300,FTTH_WEB FAMILY PLUS,3,2021-04,19
324,949e14e85d36002ffb954d42d3366936,100,WEB FAMILY PLUS,1,2021-04,19
325,949e14e85d36002ffb954d42d3366936,425,FTTH_WEB FAMILY PLUS,5,2021-04,19
326,949e14e85d36002ffb954d42d3366936,300,FTTH_WEB FAMILY PLUS,3,2021-04,19
327,949e14e85d36002ffb954d42d3366936,425,WEB PAL,5,2021-04,22
328,949e14e85d36002ffb954d42d3366936,425,WEB PAL,5,2021-04,04
329,949e14e85d36002ffb954d42d3366936,100,WEB LITE,1,2021-04,10
330,949e14e85d36002ffb954d42d3366936,100,WEB FAMILY PLUS,1,2021-04,14
331,949e14e85d36002ffb954d42d3366936,100,WEB LITE,1,2021-04,15
332,949e14e85d36002ffb954d42d3366936,425,WEB FAMILY PLUS,5,2021-04,16
333,949e14e85d36002ffb954d42d3366936,200,WEB FAMILY PLUS,2,2021-04,02
334,949e14e85d36002ffb954d42d3366936,100,STUDENT PACKAGE 1,1,2021-04,03
335,949e14e85d36002ffb954d42d3366936,100,WEB FAMILY PLUS,1,2021-04,03
336,949e14e85d36002ffb954d42d3366936,200,FTTH_WEB FAMILY PLUS,2,2021-04,04
337,949e14e85d36002ffb954d42d3366936,100,WEB PAL,1,2021-04,10
338,949e14e85d36002ffb954d42d3366936,100,WEB FAMILY PLUS,1,2021-04,14
339,949e14e85d36002ffb954d42d3366936,100,WEB LITE,1,2021-04,14
340,949e14e85d36002ffb954d42d3366936,100,FTTH_WEB FAMILY PLUS,1,2021-04,16
341,949e14e85d36002ffb954d42d3366936,100,WEB FAMILY PLUS,1,2021-04,17
342,949e14e85d36002ffb954d42d3366936,850,FTTH_WEB FAMILY PLUS,10,2021-05,01
343,949e14e85d36002ffb954d42d3366936,100,STUDENT PACKAGE 1,1,2021-05,02
344,949e14e85d36002ffb954d42d3366936,200,STUDENT PACKAGE 1,2,2021-05,02
345,949e14e85d36002ffb954d42d3366936,100,STUDENT PACKAGE 1,1,2021-05,02
346,949e14e85d36002ffb954d42d3366936,425,WEB LITE,5,2021-05,02
347,95ac85c80ab64e565eaeb12a71855f06,425,WEB STARTER,5,2021-05,19
348,95ac85c80ab64e565eaeb12a71855f06,425,WEB STARTER,5,2021-05,19
349,95ac85c80ab64e565eaeb12a71855f06,200,WEB STARTER,2,2021-05,14
350,95ac85c80ab64e565eaeb12a71855f06,200,WEB STARTER,2,2021-05,16
351,95ac85c80ab64e565eaeb12a71855f06,200,WEB STARTER,2,2021-05,19
352,95ac85c80ab64e565eaeb12a71855f06,200,WEB STARTER,2,2021-05,19
353,95ac85c80ab64e565eaeb12a71855f06,850,WEB PAL,10,2021-05,19
354,95ac85c80ab64e565eaeb12a71855f06,850,WEB STARTER,10,2021-05,19
355,95ac85c80ab64e565eaeb12a71855f06,200,WEB STARTER,2,2021-05,22
356,95ac85c80ab64e565eaeb12a71855f06,425,WEB STARTER,5,2021-05,22
357,95ac85c80ab64e565eaeb12a71855f06,850,WEB PAL,10,2021-05,10
358,95ac85c80ab64e565eaeb12a71855f06,850,WEB PAL,10,2021-05,13
359,95ac85c80ab64e565eaeb12a71855f06,100,WEB PAL,1,2021-05,16
360,95ac85c80ab64e565eaeb12a71855f06,200,WEB STARTER,2,2021-05,13
361,95ac85c80ab64e565eaeb12a71855f06,425,WEB STARTER,5,2021-05,16
362,95ac85c80ab64e565eaeb12a71855f06,100,WEB PAL,1,2021-05,13
363,95ac85c80ab64e565eaeb12a71855f06,200,WEB STARTER,2,2021-05,13
364,95ac85c80ab64e565eaeb12a71855f06,400,WEB STARTER,4,2021-05,13
365,95ac85c80ab64e565eaeb12a71855f06,200,WEB STARTER,2,2021-05,16
366,5b98378b8804001704df7820a3a2d56a,100,WEB STARTER,1,2021-05,01
367,95ac85c80ab64e565eaeb12a71855f06,200,WEB STARTER,2,2021-05,22
368,5b98378b8804001704df7820a3a2d56a,100,WEB STARTER,1,2021-05,13
369,95ac85c80ab64e565eaeb12a71855f06,200,WEB STARTER,2,2021-05,22
370,5b98378b8804001704df7820a3a2d56a,100,WEB STARTER,1,2021-05,01
371,95ac85c80ab64e565eaeb12a71855f06,200,WEB PAL,2,2021-05,10
372,5b98378b8804001704df7820a3a2d56a,100,WEB STARTER,1,2021-05,13
373,95ac85c80ab64e565eaeb12a71855f06,425,WEB STARTER,5,2021-05,13
374,5b98378b8804001704df7820a3a2d56a,100,WEB STARTER,1,2021-05,16
375,95ac85c80ab64e565eaeb12a71855f06,100,WEB PAL,1,2021-05,19
376,5b98378b8804001704df7820a3a2d56a,100,WEB STARTER,1,2021-05,22
377,95ac85c80ab64e565eaeb12a71855f06,425,WEB PAL,5,2021-05,13
378,5b98378b8804001704df7820a3a2d56a,100,WEB STARTER,1,2021-05,22
379,5b98378b8804001704df7820a3a2d56a,100,WEB STARTER,1,2021-05,13
380,95ac85c80ab64e565eaeb12a71855f06,680,FTTH_WEB PRO,8,2021-05,13
381,95ac85c80ab64e565eaeb12a71855f06,850,WEB STARTER,10,2021-05,13
382,5b98378b8804001704df7820a3a2d56a,100,WEB STARTER,1,2021-05,13
383,4c7a4769273c7a2eb4860a09f6376a70,425,WEB FAMILY PLUS,5,2021-03,13
384,4c7a4769273c7a2eb4860a09f6376a70,425,WEB FAMILY XTRA,5,2021-03,13
385,4c7a4769273c7a2eb4860a09f6376a70,425,WEB FAMILY XTRA,5,2021-03,23
386,4c7a4769273c7a2eb4860a09f6376a70,100,WEB FAMILY PLUS,1,2021-03,23
387,4c7a4769273c7a2eb4860a09f6376a70,200,WEB FAMILY PLUS,2,2021-03,23
388,4c300d3b50d2c85c0386a11aef92281c,425,WEB LITE,5,2021-02,02
389,4c300d3b50d2c85c0386a11aef92281c,200,WEB LITE,2,2021-02,22
390,4c300d3b50d2c85c0386a11aef92281c,200,WEB LITE,2,2021-03,22
391,3e3066c57fdadc381bb9e0e603b5b411,100,ANY JOY,1,2021-06,11
392,5b98378b8804001704df7820a3a2d56a,100,WEB STARTER,1,2021-03,14
393,8027076adaa4e15f9eedfae792ac7990,425,WEB STARTER,5,2021-05,19
394,c4b3d2beb32b7b06d5c0c639cca5dd46,300,ANY JOY,3,2021-06,19
395,8027076adaa4e15f9eedfae792ac7990,850,WEB STARTER,10,2021-06,14
396,c4b3d2beb32b7b06d5c0c639cca5dd46,200,ANY JOY,2,2021-07,01
397,8027076adaa4e15f9eedfae792ac7990,425,WEB STARTER,5,2021-07,16
398,c4b3d2beb32b7b06d5c0c639cca5dd46,200,ANY JOY,2,2021-07,22
399,8027076adaa4e15f9eedfae792ac7990,425,WEB STARTER,5,2021-07,13
400,c4b3d2beb32b7b06d5c0c639cca5dd46,200,ANY JOY,2,2021-07,22
401,8027076adaa4e15f9eedfae792ac7990,300,WEB STARTER,3,2021-07,10
402,77fd438c48683f0868f73565e23c750a,100,WEB LITE,1,2021-02,10
403,c4b3d2beb32b7b06d5c0c639cca5dd46,200,ANY JOY,2,2021-07,22
404,6184e258fc549e12c235a2bc10ae297e,200,WEB PAL,2,2021-03,22
405,c4b3d2beb32b7b06d5c0c639cca5dd46,100,ANY JOY,1,2021-07,13
406,6184e258fc549e12c235a2bc10ae297e,425,WEB FAMILY PLUS,5,2021-05,19
407,c4b3d2beb32b7b06d5c0c639cca5dd46,200,ANY JOY,2,2021-07,22
408,91712a30497a9d45e1be91a495780535,510,WEB FAMILY PLUS,6,2021-02,19
409,6184e258fc549e12c235a2bc10ae297e,850,WEB FAMILY PLUS,10,2021-06,19
410,91712a30497a9d45e1be91a495780535,1275,WEB FAMILY PLUS,15,2021-03,14
411,6184e258fc549e12c235a2bc10ae297e,850,WEB FAMILY PLUS,10,2021-06,13
412,6184e258fc549e12c235a2bc10ae297e,425,WEB FAMILY PLUS,5,2021-06,01
413,91712a30497a9d45e1be91a495780535,680,ANY TIDE,8,2021-03,16
414,6184e258fc549e12c235a2bc10ae297e,1500,WEB FAMILY PLUS,20,2021-07,22
415,91712a30497a9d45e1be91a495780535,1275,ANY TIDE,15,2021-04,13
416,6184e258fc549e12c235a2bc10ae297e,1500,WEB FAMILY PLUS,20,2021-07,13
417,91712a30497a9d45e1be91a495780535,850,ANY TIDE,10,2021-04,16
418,6184e258fc549e12c235a2bc10ae297e,425,ANY TIDE,5,2021-07,01
419,91712a30497a9d45e1be91a495780535,850,ANY TIDE,10,2021-07,14
420,fc03b76767d7b230a4b5f69846dd1305,100,WEB FAMILY PLUS,1,2021-04,10
421,fc03b76767d7b230a4b5f69846dd1305,100,WEB FAMILY PLUS,1,2021-07,17
422,9017aea7b442570443e5a1ab8d16df5e,100,WEB STARTER,1,2021-02,04
423,9017aea7b442570443e5a1ab8d16df5e,100,WEB FAMILY PLUS,1,2021-03,02
424,9017aea7b442570443e5a1ab8d16df5e,100,WEB FAMILY PLUS,1,2021-04,13
425,9017aea7b442570443e5a1ab8d16df5e,100,WEB FAMILY PLUS,1,2021-05,22
426,9017aea7b442570443e5a1ab8d16df5e,100,WEB FAMILY PLUS,1,2021-05,22
427,9017aea7b442570443e5a1ab8d16df5e,100,WEB FAMILY PLUS,1,2021-06,14
428,4dc580d935b3ea0e73a38c74abf31740,100,ANY JOY,1,2021-03,01
429,4dc580d935b3ea0e73a38c74abf31740,100,ANY JOY,1,2021-03,04
430,4dc580d935b3ea0e73a38c74abf31740,100,ANY JOY,1,2021-05,13
431,4dc580d935b3ea0e73a38c74abf31740,100,ANY JOY,1,2021-05,11
432,4dc580d935b3ea0e73a38c74abf31740,100,ANY JOY,1,2021-06,01
433,4efc4cca6d2430af189003b839d52d35,850,WEB FAMILY PLUS,10,2020-11,10
434,4efc4cca6d2430af189003b839d52d35,850,WEB FAMILY PLUS,10,2020-11,17
435,4efc4cca6d2430af189003b839d52d35,425,WEB FAMILY PLUS,5,2021-02,16
436,4efc4cca6d2430af189003b839d52d35,425,WEB FAMILY PLUS,5,2021-02,19
437,4efc4cca6d2430af189003b839d52d35,850,WEB FAMILY PLUS,10,2021-03,14
438,4efc4cca6d2430af189003b839d52d35,425,WEB FAMILY PLUS,5,2021-03,13
439,4efc4cca6d2430af189003b839d52d35,850,WEB FAMILY PLUS,10,2021-03,16
440,4efc4cca6d2430af189003b839d52d35,595,WEB FAMILY PLUS,7,2021-03,22
441,4efc4cca6d2430af189003b839d52d35,100,WEB FAMILY PLUS,1,2021-03,17
442,4efc4cca6d2430af189003b839d52d35,850,FTTH_WEB FAMILY PLUS,10,2021-04,22
443,4efc4cca6d2430af189003b839d52d35,425,FTTH_WEB FAMILY PLUS,5,2021-04,22
444,4efc4cca6d2430af189003b839d52d35,510,FTTH_WEB FAMILY PLUS,6,2021-04,13
445,4efc4cca6d2430af189003b839d52d35,510,FTTH_WEB FAMILY PLUS,6,2021-04,17
446,4efc4cca6d2430af189003b839d52d35,200,FTTH_WEB FAMILY PLUS,2,2021-04,22
447,4efc4cca6d2430af189003b839d52d35,425,FTTH_WEB FAMILY PLUS,5,2021-04,16
448,4efc4cca6d2430af189003b839d52d35,850,FTTH_WEB FAMILY PLUS,10,2021-05,01
449,4efc4cca6d2430af189003b839d52d35,850,FTTH_WEB FAMILY PLUS,10,2021-05,10
450,4efc4cca6d2430af189003b839d52d35,680,FTTH_WEB FAMILY PLUS,8,2021-05,19
451,4efc4cca6d2430af189003b839d52d35,850,FTTH_WEB FAMILY PLUS,10,2021-05,10
452,4efc4cca6d2430af189003b839d52d35,850,FTTH_WEB FAMILY PLUS,10,2021-05,01
453,4efc4cca6d2430af189003b839d52d35,400,FTTH_WEB FAMILY PLUS,4,2021-05,10
454,4efc4cca6d2430af189003b839d52d35,400,FTTH_WEB FAMILY PLUS,4,2021-05,16
455,4efc4cca6d2430af189003b839d52d35,100,FTTH_WEB FAMILY PLUS,1,2021-05,22
456,67a2a166edc24b4f6777db254dd50503,425,WEB STARTER,5,2021-02,01
457,67a2a166edc24b4f6777db254dd50503,100,WEB STARTER,1,2021-02,04
458,67a2a166edc24b4f6777db254dd50503,425,WEB STARTER,5,2021-02,10
459,67a2a166edc24b4f6777db254dd50503,100,WEB PAL,1,2021-03,22
460,67a2a166edc24b4f6777db254dd50503,100,WEB PAL,1,2021-04,10
461,67a2a166edc24b4f6777db254dd50503,100,WEB PAL,1,2021-05,17
462,67a2a166edc24b4f6777db254dd50503,100,WEB PAL,1,2021-06,22
463,67a2a166edc24b4f6777db254dd50503,100,WEB PAL,1,2021-07,05
464,67a2a166edc24b4f6777db254dd50503,100,WEB PAL,1,2021-07,10
465,923659db0ab915e85c7c0c6aa499a0b9,200,WEB STARTER,2,2021-02,04
466,923659db0ab915e85c7c0c6aa499a0b9,425,WEB STARTER,5,2021-03,13
467,923659db0ab915e85c7c0c6aa499a0b9,100,WEB STARTER,1,2021-03,19
468,923659db0ab915e85c7c0c6aa499a0b9,425,WEB STARTER,5,2021-04,13
469,47d3bf8a16a965d3dd70df42c0b578fe,100,WEB FAMILY PLUS,1,2021-02,04
470,47d3bf8a16a965d3dd70df42c0b578fe,100,WEB FAMILY PLUS,1,2021-02,19
471,6a7b77939ce62248df1dafc155d02a97,1500,FTTH_WEB FAMILY PLUS,20,2021-02,04
472,6a7b77939ce62248df1dafc155d02a97,1500,FTTH_WEB FAMILY PLUS,20,2021-05,02
473,843a1553d6c7145505faf0eea42dde1d,425,WEB LITE,5,2021-07,23
474,843a1553d6c7145505faf0eea42dde1d,200,WEB LITE,2,2021-07,23
475,66869e6fe7a915c8c8f363504a37fa0d,425,WEB PAL,5,2021-02,22
476,66869e6fe7a915c8c8f363504a37fa0d,425,WEB PAL,5,2021-05,22
477,66869e6fe7a915c8c8f363504a37fa0d,425,WEB PAL,5,2021-05,13
478,66869e6fe7a915c8c8f363504a37fa0d,425,WEB PAL,5,2021-06,01
479,f4b57b7c5071620109141b6712acc28e,680,WEB STARTER,8,2021-06,19
480,9f749fefe8713d42acef8b6787cca276,200,WEB LITE,2,2021-05,01
481,93d1fcde949a06c61c5105ab344c9804,425,FTTH_WEB FAMILY PLUS,5,2021-06,19
482,93d1fcde949a06c61c5105ab344c9804,680,FTTH_WEB FAMILY PLUS,8,2021-07,16
483,8fffb9b2882a1d40e72a908345b2d48e,100,WEB LITE,1,2021-02,22
484,8fffb9b2882a1d40e72a908345b2d48e,100,WEB LITE,1,2021-02,10
485,8fffb9b2882a1d40e72a908345b2d48e,100,WEB LITE,1,2021-02,10
486,8fffb9b2882a1d40e72a908345b2d48e,100,WEB LITE,1,2021-03,10
487,8fffb9b2882a1d40e72a908345b2d48e,100,WEB LITE,1,2021-03,01
488,8fffb9b2882a1d40e72a908345b2d48e,100,WEB LITE,1,2021-03,01
489,8fffb9b2882a1d40e72a908345b2d48e,100,WEB LITE,1,2021-03,10
490,8fffb9b2882a1d40e72a908345b2d48e,100,WEB LITE,1,2021-04,01
491,8fffb9b2882a1d40e72a908345b2d48e,100,WEB LITE,1,2021-04,11
492,8fffb9b2882a1d40e72a908345b2d48e,100,WEB LITE,1,2021-05,13
493,8fffb9b2882a1d40e72a908345b2d48e,100,WEB LITE,1,2021-05,14
494,8fffb9b2882a1d40e72a908345b2d48e,100,ANY JOY,1,2021-05,01
495,8fffb9b2882a1d40e72a908345b2d48e,200,ANY JOY,2,2021-05,10
496,8fffb9b2882a1d40e72a908345b2d48e,200,ANY JOY,2,2021-05,19
497,8fffb9b2882a1d40e72a908345b2d48e,100,ANY JOY,1,2021-06,01
498,ac65d138775c58dabd6f0c898b3eca45,100,WEB LITE,1,2021-06,14
499,ac65d138775c58dabd6f0c898b3eca45,100,WEB LITE,1,2021-06,22
500,6808615590e454d8d35f2a1a1aa0a9c7,100,STUDENT PACKAGE 1,1,2021-03,01
501,6808615590e454d8d35f2a1a1aa0a9c7,100,STUDENT PACKAGE 1,1,2021-04,19
502,6808615590e454d8d35f2a1a1aa0a9c7,100,STUDENT PACKAGE 1,1,2021-04,14
503,b6d242ed579dd0b5996d0dda63fb53e2,100,WEB LITE,1,2021-05,10
504,b6d242ed579dd0b5996d0dda63fb53e2,100,WEB LITE,1,2021-05,13
505,b6d242ed579dd0b5996d0dda63fb53e2,100,WEB LITE,1,2021-05,19
506,b6d242ed579dd0b5996d0dda63fb53e2,100,WEB LITE,1,2021-05,22
507,b6d242ed579dd0b5996d0dda63fb53e2,100,WEB LITE,1,2021-07,03
508,b6d242ed579dd0b5996d0dda63fb53e2,100,WEB LITE,1,2021-07,03
509,b6d242ed579dd0b5996d0dda63fb53e2,100,WEB LITE,1,2021-07,03
510,b6d242ed579dd0b5996d0dda63fb53e2,100,WEB LITE,1,2021-07,00
511,b6d242ed579dd0b5996d0dda63fb53e2,100,WEB LITE,1,2021-07,10
512,b6d242ed579dd0b5996d0dda63fb53e2,100,WEB LITE,1,2021-07,22
513,b6d242ed579dd0b5996d0dda63fb53e2,100,WEB LITE,1,2021-07,22
514,16ba7704ef69803d3d41ebde44ad1c06,425,WEB FAMILY PLUS,5,2021-02,19
515,16ba7704ef69803d3d41ebde44ad1c06,100,WEB FAMILY PLUS,1,2021-03,13
516,16ba7704ef69803d3d41ebde44ad1c06,510,ANY SPIKE,6,2021-04,14
517,16ba7704ef69803d3d41ebde44ad1c06,850,ANY SPIKE,10,2021-04,13
518,16ba7704ef69803d3d41ebde44ad1c06,850,ANY SPIKE,10,2021-07,13
519,6808615590e454d8d35f2a1a1aa0a9c7,100,STUDENT PACKAGE 1,1,2021-04,14
520,16ba7704ef69803d3d41ebde44ad1c06,850,ANY SPIKE,10,2021-07,16
521,3e95dd47b2766c3c53304580e84bcb58,850,WEB FAMILY PLUS,10,2021-05,19
522,3e95dd47b2766c3c53304580e84bcb58,850,WEB FAMILY PLUS,10,2021-05,22
523,6808615590e454d8d35f2a1a1aa0a9c7,100,ANY JOY,1,2021-05,16
524,3e95dd47b2766c3c53304580e84bcb58,850,WEB FAMILY PLUS,10,2021-06,17
525,6808615590e454d8d35f2a1a1aa0a9c7,100,ANY JOY,1,2021-06,01
526,659e91b58e3ee95b4913f3fe4a6d3072,200,ANY JOY,2,2021-05,16
527,659e91b58e3ee95b4913f3fe4a6d3072,200,ANY JOY,2,2021-06,19
528,6808615590e454d8d35f2a1a1aa0a9c7,100,ANY JOY,1,2021-06,19
529,659e91b58e3ee95b4913f3fe4a6d3072,200,ANY JOY,2,2021-07,11
530,6808615590e454d8d35f2a1a1aa0a9c7,100,ANY JOY,1,2021-06,10
531,659e91b58e3ee95b4913f3fe4a6d3072,100,ANY JOY,1,2021-07,10
532,6808615590e454d8d35f2a1a1aa0a9c7,100,ANY JOY,1,2021-07,22
533,e31d77ffe221423c4b13b19adf7c044b,200,ANY JOY,2,2021-05,16
534,6808615590e454d8d35f2a1a1aa0a9c7,100,ANY JOY,1,2021-07,22
535,1295ad1df424158c24452be25504ee28,100,WEB LITE,1,2021-02,01
536,6808615590e454d8d35f2a1a1aa0a9c7,100,ANY JOY,1,2021-07,14
537,1295ad1df424158c24452be25504ee28,100,WEB LITE,1,2021-02,17
538,a6671618eccc37bedb264fcd246bb9fd,100,FTTH_WEB FAMILY PLUS,1,2021-04,22
539,1295ad1df424158c24452be25504ee28,100,WEB LITE,1,2021-03,13
540,a6671618eccc37bedb264fcd246bb9fd,200,FTTH_WEB FAMILY PLUS,2,2021-04,16
541,1295ad1df424158c24452be25504ee28,100,WEB LITE,1,2021-03,04
542,a6671618eccc37bedb264fcd246bb9fd,200,FTTH_WEB FAMILY PLUS,2,2021-05,13
543,1295ad1df424158c24452be25504ee28,100,WEB LITE,1,2021-03,13
544,1295ad1df424158c24452be25504ee28,100,WEB LITE,1,2021-03,17
545,a6671618eccc37bedb264fcd246bb9fd,425,FTTH_WEB FAMILY PLUS,5,2021-05,04
546,1295ad1df424158c24452be25504ee28,100,WEB LITE,1,2021-04,14
547,a6671618eccc37bedb264fcd246bb9fd,425,FTTH_WEB FAMILY PLUS,5,2021-06,17
548,1295ad1df424158c24452be25504ee28,100,WEB LITE,1,2021-04,13
549,a6671618eccc37bedb264fcd246bb9fd,510,FTTH_WEB FAMILY PLUS,6,2021-06,19
550,1295ad1df424158c24452be25504ee28,100,WEB LITE,1,2021-05,01
551,5bacfb2cce2c7b3de15a2a6abed7ab81,300,WEB FAMILY PLUS,3,2021-03,19
552,033bfca5a6ec3efe628326fde56c6e14,200,WEB STARTER,2,2021-06,01
553,033bfca5a6ec3efe628326fde56c6e14,200,WEB STARTER,2,2021-07,23
554,033bfca5a6ec3efe628326fde56c6e14,100,WEB STARTER,1,2021-07,01
555,b973768e8e526a2d71e94fdd1f3d6344,100,STUDENT PACKAGE 1,1,2021-02,20
556,b973768e8e526a2d71e94fdd1f3d6344,100,STUDENT PACKAGE 1,1,2021-02,22
557,b973768e8e526a2d71e94fdd1f3d6344,100,STUDENT PACKAGE 1,1,2021-04,22
558,e8e61689501241942130daf44a15824a,200,WEB LITE,2,2021-03,01
559,e8e61689501241942130daf44a15824a,200,WEB LITE,2,2021-05,16
560,e8e61689501241942130daf44a15824a,300,WEB LITE,3,2021-05,13
561,e8e61689501241942130daf44a15824a,200,WEB LITE,2,2021-05,13
562,e8e61689501241942130daf44a15824a,200,WEB LITE,2,2021-05,01
563,495df5121088ee1c479289e9ea749d09,100,WEB FAMILY PLUS,1,2021-06,01
564,495df5121088ee1c479289e9ea749d09,200,WEB FAMILY PLUS,2,2021-06,13
565,495df5121088ee1c479289e9ea749d09,100,WEB FAMILY PLUS,1,2021-06,10
566,495df5121088ee1c479289e9ea749d09,100,WEB FAMILY PLUS,1,2021-06,20
567,495df5121088ee1c479289e9ea749d09,100,WEB FAMILY PLUS,1,2021-06,22
568,495df5121088ee1c479289e9ea749d09,100,WEB FAMILY PLUS,1,2021-06,22
569,495df5121088ee1c479289e9ea749d09,1500,WEB FAMILY PLUS,20,2021-07,10
570,495df5121088ee1c479289e9ea749d09,100,WEB FAMILY PLUS,1,2021-07,10
571,495df5121088ee1c479289e9ea749d09,100,WEB FAMILY PLUS,1,2021-07,16
572,495df5121088ee1c479289e9ea749d09,100,WEB FAMILY PLUS,1,2021-07,13
573,495df5121088ee1c479289e9ea749d09,100,WEB FAMILY PLUS,1,2021-07,22
574,495df5121088ee1c479289e9ea749d09,100,WEB FAMILY PLUS,1,2021-07,13
575,495df5121088ee1c479289e9ea749d09,100,WEB FAMILY PLUS,1,2021-07,16
576,495df5121088ee1c479289e9ea749d09,100,WEB FAMILY PLUS,1,2021-07,22
577,495df5121088ee1c479289e9ea749d09,100,WEB FAMILY PLUS,1,2021-07,01
578,495df5121088ee1c479289e9ea749d09,425,WEB FAMILY PLUS,5,2021-07,11
579,495df5121088ee1c479289e9ea749d09,425,WEB FAMILY PLUS,5,2021-07,17
580,495df5121088ee1c479289e9ea749d09,200,WEB FAMILY PLUS,2,2021-07,19
581,495df5121088ee1c479289e9ea749d09,100,WEB FAMILY PLUS,1,2021-07,01
582,324b619c08188c4cdfd0b18390013049,200,WEB LITE,2,2021-04,10
583,324b619c08188c4cdfd0b18390013049,100,WEB LITE,1,2021-04,22
584,324b619c08188c4cdfd0b18390013049,200,WEB LITE,2,2021-05,16
585,aeb11c7cddc657783d2ce4fc7dc2baeb,100,ANY JOY,1,2021-05,13
586,aeb11c7cddc657783d2ce4fc7dc2baeb,200,ANY JOY,2,2021-05,04
587,890628cc09f46ecbc15e2c1a6f0d171c,425,WEB FAMILY PLUS,5,2021-02,19
588,890628cc09f46ecbc15e2c1a6f0d171c,425,WEB FAMILY PLUS,5,2021-02,01
589,890628cc09f46ecbc15e2c1a6f0d171c,425,WEB FAMILY PLUS,5,2021-02,01
590,890628cc09f46ecbc15e2c1a6f0d171c,425,WEB FAMILY PLUS,5,2021-03,22
591,890628cc09f46ecbc15e2c1a6f0d171c,425,WEB FAMILY PLUS,5,2021-03,22
592,890628cc09f46ecbc15e2c1a6f0d171c,425,WEB FAMILY PLUS,5,2021-04,01
593,890628cc09f46ecbc15e2c1a6f0d171c,425,WEB FAMILY PLUS,5,2021-04,14
594,890628cc09f46ecbc15e2c1a6f0d171c,425,FTTH_WEB FAMILY PLUS,5,2021-05,22
595,890628cc09f46ecbc15e2c1a6f0d171c,425,FTTH_WEB FAMILY PLUS,5,2021-05,14
596,890628cc09f46ecbc15e2c1a6f0d171c,425,FTTH_WEB FAMILY PLUS,5,2021-05,15
597,890628cc09f46ecbc15e2c1a6f0d171c,425,FTTH_WEB FAMILY PLUS,5,2021-05,16
598,890628cc09f46ecbc15e2c1a6f0d171c,425,FTTH_WEB FAMILY PLUS,5,2021-05,04
599,890628cc09f46ecbc15e2c1a6f0d171c,425,FTTH_WEB FAMILY PLUS,5,2021-05,01
600,890628cc09f46ecbc15e2c1a6f0d171c,425,FTTH_WEB FAMILY PLUS,5,2021-05,22
601,890628cc09f46ecbc15e2c1a6f0d171c,425,FTTH_WEB FAMILY PLUS,5,2021-05,13
602,890628cc09f46ecbc15e2c1a6f0d171c,300,FTTH_WEB FAMILY PLUS,3,2021-05,13
603,890628cc09f46ecbc15e2c1a6f0d171c,200,FTTH_WEB FAMILY PLUS,2,2021-05,02
