,ACCOUNT_NUM.hash,Megaline_Package,Megaline_Month_Subscribed,Megaline_Rental,Megaline_One_Time_Charge,Package_Type,MEDIUM
1484,73be49dc0b94ec282b0c13e9bb71c83f,"['SLT PeoTV Service', 'SLT Voice Service', 'AB Copper Access Bearer', 'BB SLT BroadBand Service']","['2018-08', '2018-08', '2018-08', '2020-01']","[690.0, 990.0]",[],"['PeoTV', 'Voice', 'Other', 'BB']","['MC', 'MC', 'MC', 'MC']"
1485,73dbc6abc57d28da193edde5a836b13e,"['SLT Voice Service', 'AB Copper Access Bearer']","['2018-08', '2018-08']",[],[],"['Voice', 'Other']","['MC', 'MC']"
1486,73f9aeff86dd84763541b2169d106a3c,"['AB Copper Access Bearer', 'SLT Voice Service']","['2018-08', '2018-08']",[],[],"['Other', 'Voice']","['MC', 'MC']"
1487,740f826ba978b736a3309c478af79437,['SLT Voice Service'],['2018-08'],[],[],['Voice'],['MC']
1488,742129811b7450317b449b71bfaee558,"['AB Copper Access Bearer', 'SLT Voice Service', 'BB SLT BroadBand Service']","['2018-08', '2018-08', '2018-12']",[1490.0],[],"['Other', 'Voice', 'BB']","['MC', 'MC', 'MC']"
1489,744f89fe5b7b4f24c1b554988ae92227,"['AB Copper Access Bearer', 'SLT Voice Service']","['2019-09', '2019-09']",[],[],"['Other', 'Voice']","['MC', 'MC']"
1490,74627ac5d8bce0ae1374b167c3a59e94,"['AB Copper Access Bearer', 'SLT Voice Service', 'BB SLT BroadBand Service']","['2018-08', '2018-08', '2018-12']",[990.0],[],"['Other', 'Voice', 'BB']","['MC', 'MC', 'MC']"
1491,7492459666d1cdad6e149fa5d3c8b618,"['SLT Voice Service', 'AB Copper Access Bearer']","['2018-08', '2018-08']",[],[],"['Voice', 'Other']","['MC', 'MC']"
1492,74abab18a67a6f10a61e37ece4cded4c,"['SLT Voice Service', 'BB SLT BroadBand Service', 'AB Copper Access Bearer']","['2020-01', '2020-01', '2020-01']",[450.0],[],"['Voice', 'BB', 'Other']","['MC', 'MC', 'MC']"
1493,74c63c833578dfbed45204c8539e0edf,"['SLT Voice Service', 'AB Copper Access Bearer']","['2018-08', '2018-08']",[],[],"['Voice', 'Other']","['MC', 'MC']"
1494,74ce6d2f920e77d76735f794544b75cc,"['AB Copper Access Bearer', 'SLT Voice Service']","['2018-08', '2018-08']",[],[],"['Other', 'Voice']","['MC', 'MC']"
1495,74cf7f484bd8237d301644cd2eb59fcd,"['AB Copper Access Bearer', 'SLT Voice Service']","['2018-08', '2018-08']",[],[],"['Other', 'Voice']","['MC', 'MC']"
1496,74e177b0c64177f4c813bd351337b796,"['BB SLT BroadBand Service', 'AB Copper Access Bearer', 'SLT PeoTV Service', 'SLT Voice Service']","['2020-07', '2020-07', '2020-07', '2020-07']","[890.0, 550.0]",[],"['BB', 'Other', 'PeoTV', 'Voice']","['MC', 'MC', 'MC', 'MC']"
1497,74f4085f083da6e2fb68a1fa67d3846a,['AB Copper Access Bearer'],['2018-08'],[],[],['Other'],['MC']
1498,74f5fb4df2da56e83d9d1849743ae73d,"['AB Copper Access Bearer', 'SLT PeoTV Service', 'SLT Voice Service']","['2019-04', '2019-04', '2019-04']",[899.0],[],"['Other', 'PeoTV', 'Voice']","['MC', 'MC', 'MC']"
1499,750e6a1fc785d802c3e275edc995ce7f,"['SLT PeoTV Service', 'SLT Voice Service']","['2019-02', '2019-02']",[2099.0],[],"['PeoTV', 'Voice']","['MC', 'MC']"
1500,753384362f35be8b82032c64e6d860f7,"['AB Copper Access Bearer', 'SLT Voice Service']","['2018-08', '2018-08']",[],[],"['Other', 'Voice']","['MC', 'MC']"
1501,7560d3b29c26e6f90131e474c73c927d,"['SLT Voice Service', 'AB Copper Access Bearer', 'BB SLT BroadBand Service']","['2018-08', '2018-08', '2018-08']",[450.0],[],"['Voice', 'Other', 'BB']","['MC', 'MC', 'MC']"
1502,7574f2af2577f06011489d104630350e,"['SLT PeoTV Service', 'AB Copper Access Bearer', 'BB SLT BroadBand Service']","['2018-08', '2018-08', '2018-08']","[899.0, 890.0]",[],"['PeoTV', 'Other', 'BB']","['MC', 'MC', 'MC']"
1503,7583ed8b58f2a48e5ffc63839fb005e5,"['SLT Voice Service', 'AB Copper Access Bearer', 'BB SLT BroadBand Service']","['2018-08', '2018-08', '2018-12']",[],[],"['Voice', 'Other', 'BB']","['MC', 'MC', 'MC']"
1504,759deb22d66cc71e3bf61207dcd43193,"['AB Copper Access Bearer', 'SLT Voice Service']","['2018-08', '2018-08']",[],[],"['Other', 'Voice']","['MC', 'MC']"
1505,75b2eb237d3200f16ad2312c5df63146,"['SLT Voice Service', 'AB Copper Access Bearer']","['2018-09', '2018-09']",[],[],"['Voice', 'Other']","['MC', 'MC']"
1506,75eae65cee3275e4236a43f3eb504cea,"['AB Copper Access Bearer', 'SLT Voice Service', 'BB SLT BroadBand Service']","['2018-08', '2018-08', '2019-10']",[1490.0],[],"['Other', 'Voice', 'BB']","['MC', 'MC', 'MC']"
1507,75ff3a8340bc095f7dec5163742e5365,"['AB Copper Access Bearer', 'BB SLT BroadBand Service']","['2018-08', '2019-10']",[450.0],[],"['Other', 'BB']","['MC', 'MC']"
1508,76390628f41f426a78b2c255f27acc32,"['AB Copper Access Bearer', 'SLT Voice Service']","['2018-08', '2018-08']",[],[],"['Other', 'Voice']","['MC', 'MC']"
1509,763eca7a1b65722d4abea1ca9d0246ae,"['BB SLT BroadBand Service', 'AB Copper Access Bearer']","['2018-08', '2018-08']",[390.0],[],"['BB', 'Other']","['MC', 'MC']"
1510,767334a6e29414d1c83cb208538d1cfb,"['AB Copper Access Bearer', 'SLT Voice Service']","['2018-08', '2018-08']",[],[],"['Other', 'Voice']","['MC', 'MC']"
1511,7684b27d889f8dcc283f51df214e9502,"['SLT Voice Service', 'AB Copper Access Bearer', 'SLT PeoTV Service']","['2018-08', '2018-08', '2020-03']",[899.0],[],"['Voice', 'Other', 'PeoTV']","['MC', 'MC', 'MC']"
1512,768b1c6a39c85a4a322fce53e4eee3d2,['AB Megaline'],['2019-01'],[],[],['Other'],[]
1513,76b1fab40dc9c0033ab207b418bddb74,"['AB Copper Access Bearer', 'SLT Voice Service']","['2019-09', '2019-09']",[],[],"['Other', 'Voice']","['MC', 'MC']"
1514,76b314731097bf89caa76adc04c8a27f,"['AB Copper Access Bearer', 'SLT Voice Service']","['2019-01', '2019-01']",[],[],"['Other', 'Voice']","['MC', 'MC']"
1515,76bc144fc096349e0c4fb475407cac4e,"['AB Copper Access Bearer', 'SLT Voice Service', 'BB SLT BroadBand Service']","['2018-07', '2018-07', '2018-07']",[990.0],[],"['Other', 'Voice', 'BB']","['MC', 'MC', 'MC']"
1516,76d625c256aec0731945e9eab8f52807,"['SLT Voice Service', 'AB Copper Access Bearer']","['2018-08', '2018-08']",[],[],"['Voice', 'Other']","['MC', 'MC']"
1517,76d9ebdabc9289f652367e82f2371dc8,"['BB SLT BroadBand Service', 'SLT PeoTV Service', 'AB Copper Access Bearer', 'SLT Voice Service']","['2018-08', '2018-08', '2018-11', '2019-04']","[1290.0, 899.0]",[],"['BB', 'PeoTV', 'Other', 'Voice']","['MC', 'MC', 'MC', 'MC']"
1518,76e4e73e1ab2d2e796b7e3cf560e9abb,"['SLT PeoTV Service', 'AB Copper Access Bearer', 'BB SLT BroadBand Service']","['2018-08', '2019-05', '2019-05']","[690.0, 450.0]",[],"['PeoTV', 'Other', 'BB']","['MC', 'MC', 'MC']"
1519,76f51c366069c47cb15d13324f59e5a4,"['AB Copper Access Bearer', 'SLT Voice Service', 'BB SLT BroadBand Service']","['2018-08', '2018-08', '2018-12']",[450.0],[],"['Other', 'Voice', 'BB']","['MC', 'MC', 'MC']"
1520,76f72ffb0f2a8628b61f6bf59d4dd49c,"['AB Copper Access Bearer', 'SLT Voice Service', 'BB SLT BroadBand Service']","['2018-08', '2018-08', '2019-10']",[390.0],[],"['Other', 'Voice', 'BB']","['MC', 'MC', 'MC']"
1521,770413b5ca4e9f17b8452e7f9091dfea,"['AB Copper Access Bearer', 'SLT PeoTV Service']","['2018-08', '2018-08']",[899.0],[],"['Other', 'PeoTV']","['MC', 'MC']"
1522,771c34ac5cc715fcb165b26fbf100e0c,"['SLT Voice Service', 'SLT PeoTV Service', 'AB Copper Access Bearer', 'BB SLT BroadBand Service']","['2018-08', '2018-08', '2018-08', '2019-10']",[899.0],[],"['Voice', 'PeoTV', 'Other', 'BB']","['MC', 'MC', 'MC', 'MC']"
1523,77368046c2b6346302c395082062a7c4,"['AB Copper Access Bearer', 'SLT Voice Service']","['2018-09', '2018-09']",[],[],"['Other', 'Voice']","['MC', 'MC']"
1524,7740cbfcc1616bf72eac04fb8fcce56a,"['SLT Voice Service', 'AB Copper Access Bearer']","['2018-08', '2018-10']",[],[],"['Voice', 'Other']","['MC', 'MC']"
1525,774872a4ecbaa5802aa50df546707d52,"['SLT Voice Service', 'AB Copper Access Bearer']","['2018-08', '2018-08']",[],[],"['Voice', 'Other']","['MC', 'MC']"
1526,774cb3920744d8e3e46e10ca91902e88,"['SLT Voice Service', 'BB SLT BroadBand Service', 'SLT PeoTV Service', 'AB Copper Access Bearer']","['2018-08', '2018-08', '2018-08', '2018-08']","[1490.0, 899.0]",[],"['Voice', 'BB', 'PeoTV', 'Other']","['MC', 'MC', 'MC', 'MC']"
1527,774dc3b83ad4206d606eb9d6e0cd61c0,"['SLT PeoTV Service', 'AB Copper Access Bearer', 'SLT Voice Service', 'BB SLT BroadBand Service']","['2018-08', '2018-08', '2018-08', '2019-01']","[899.0, 450.0]",[],"['PeoTV', 'Other', 'Voice', 'BB']","['MC', 'MC', 'MC', 'MC']"
1528,7750b5535fbbad66b95dc804b8bc44f8,"['AB Copper Access Bearer', 'SLT Voice Service']","['2018-08', '2018-08']",[],[],"['Other', 'Voice']","['MC', 'MC']"
1529,776737aeb9d97031232f8cf929704c41,"['AB Copper Access Bearer', 'SLT Voice Service', 'SLT PeoTV Service', 'BB SLT BroadBand Service']","['2018-08', '2018-08', '2018-08', '2019-10']","[899.0, 1490.0]",[],"['Other', 'Voice', 'PeoTV', 'BB']","['MC', 'MC', 'MC', 'MC']"
1530,776c012924bea6417295733dc228a472,"['SLT PeoTV Service', 'SLT Voice Service', 'BB SLT BroadBand Service', 'AB Copper Access Bearer']","['2018-08', '2018-08', '2018-08', '2019-06']","[899.0, 790.0]",[],"['PeoTV', 'Voice', 'BB', 'Other']","['MC', 'MC', 'MC', 'MC']"
1531,77783b6b026d45d290558265df7de337,"['AB Copper Access Bearer', 'BB SLT BroadBand Service']","['2018-08', '2018-12']",[1490.0],[],"['Other', 'BB']","['MC', 'MC']"
1532,77d169b4e0a41e72cb4c6b99d7e78a29,"['SLT Voice Service', 'AB Copper Access Bearer', 'BB SLT BroadBand Service']","['2018-08', '2018-08', '2018-08']",[450.0],[],"['Voice', 'Other', 'BB']","['MC', 'MC', 'MC']"
1533,77d76105c586d368c1f0d85f4a2a08eb,"['AB Copper Access Bearer', 'SLT Voice Service']","['2018-08', '2018-08']",[],[],"['Other', 'Voice']","['MC', 'MC']"
1534,77e1b3b0de1c09c0a1be84bb8f5a9be8,"['AB Copper Access Bearer', 'SLT Voice Service']","['2018-08', '2018-08']",[],[],"['Other', 'Voice']","['MC', 'MC']"
1535,77fd1d91ee48aa66d1c289c1a5cf0045,['AB Copper Access Bearer'],['2018-08'],[],[],['Other'],['MC']
1536,77fd438c48683f0868f73565e23c750a,"['AB Copper Access Bearer', 'SLT PeoTV Service', 'SLT Voice Service', 'BB SLT BroadBand Service']","['2019-08', '2019-08', '2019-09', '2019-10']","[1000.0, 450.0]",[],"['Other', 'PeoTV', 'Voice', 'BB']","['MC', 'MC', 'MC', 'MC']"
1537,78026d99763f3505861027cb4c090047,"['AB Copper Access Bearer', 'SLT Voice Service']","['2018-08', '2018-08']",[],[],"['Other', 'Voice']","['MC', 'MC']"
1538,78363cee8b475322e607e9f24b9d91e9,"['SLT Voice Service', 'AB Copper Access Bearer']","['2018-08', '2018-08']",[],[],"['Voice', 'Other']","['MC', 'MC']"
1539,78489879f81782b3fd83b62d1a2f54a9,"['AB Copper Access Bearer', 'SLT PeoTV Service', 'SLT Voice Service', 'BB SLT BroadBand Service']","['2020-06', '2020-06', '2020-06', '2020-06']","[899.0, 990.0]",[],"['Other', 'PeoTV', 'Voice', 'BB']","['MC', 'MC', 'MC', 'MC']"
1540,7869289304ece530465a8520d96aebde,"['AB Copper Access Bearer', 'SLT Voice Service', 'SLT PeoTV Service', 'BB SLT BroadBand Service']","['2018-08', '2018-08', '2018-08', '2019-10']","[899.0, 990.0]",[],"['Other', 'Voice', 'PeoTV', 'BB']","['MC', 'MC', 'MC', 'MC']"
1541,786a34a3a07198ece94fdb85ded5d0b7,"['AB Copper Access Bearer', 'SLT PeoTV Service', 'SLT Voice Service', 'BB SLT BroadBand Service']","['2018-11', '2018-11', '2018-11', '2018-11']","[899.0, 1490.0]",[],"['Other', 'PeoTV', 'Voice', 'BB']","['MC', 'MC', 'MC', 'MC']"
1542,78737a32cb0da26ab8ba4b17bfd890e3,"['SLT PeoTV Service', 'SLT Voice Service', 'AB Copper Access Bearer']","['2018-08', '2018-08', '2020-04']",[899.0],[],"['PeoTV', 'Voice', 'Other']","['MC', 'MC', 'MC']"
1543,787d13b4fa1a0abbaa332d1fc26f3cba,"['SLT Voice Service', 'SLT PeoTV Service', 'AB Copper Access Bearer', 'BB SLT BroadBand Service']","['2018-08', '2018-08', '2018-08', '2019-10']","[899.0, 1790.0]",[],"['Voice', 'PeoTV', 'Other', 'BB']","['MC', 'MC', 'MC', 'MC']"
1544,7883f297254e2a6e2b147356a33efe50,"['AB Copper Access Bearer', 'SLT Voice Service', 'BB SLT BroadBand Service']","['2018-08', '2018-08', '2018-12']",[499.0],[],"['Other', 'Voice', 'BB']","['MC', 'MC', 'MC']"
1545,78c4087043a3a66683e2d4fe45bdc910,"['AB Copper Access Bearer', 'SLT Voice Service']","['2018-08', '2018-08']",[],[],"['Other', 'Voice']","['MC', 'MC']"
1546,78c8447e7b6e6cb4393292c73e42f98b,"['SLT Voice Service', 'AB Copper Access Bearer']","['2018-08', '2018-08']",[],[],"['Voice', 'Other']","['MC', 'MC']"
1547,795049de5385a6e45d0d2138794957b8,"['SLT PeoTV Service', 'SLT Voice Service', 'AB Copper Access Bearer']","['2018-08', '2018-08', '2018-08']",[899.0],[],"['PeoTV', 'Voice', 'Other']","['MC', 'MC', 'MC']"
1548,795b0caaecc06f13a653c94f46ee0d7d,"['AB Copper Access Bearer', 'SLT Voice Service']","['2018-08', '2018-08']",[],[],"['Other', 'Voice']","['MC', 'MC']"
1549,79749ad27e19f83bdb5c9565f5ab1f32,"['AB Copper Access Bearer', 'SLT Voice Service']","['2018-08', '2018-08']",[],[],"['Other', 'Voice']","['MC', 'MC']"
1550,7983c905f66cbe49c3f194b3cb7fdb63,"['AB Copper Access Bearer', 'SLT Voice Service']","['2019-08', '2019-08']",[],[],"['Other', 'Voice']","['MC', 'MC']"
1551,798441cec2a5078b021f9873599c699e,"['SLT Voice Service', 'AB Copper Access Bearer', 'BB SLT BroadBand Service']","['2018-08', '2018-08', '2020-02']",[450.0],[],"['Voice', 'Other', 'BB']","['MC', 'MC', 'MC']"
1552,798cd99521dab0d04f6f4b544d7d8648,"['AB Copper Access Bearer', 'SLT Voice Service']","['2018-08', '2018-08']",[],[],"['Other', 'Voice']","['MC', 'MC']"
1553,798ef28b37f853e4ac46257f28f15b44,"['SLT PeoTV Service', 'SLT Voice Service', 'AB Copper Access Bearer', 'BB SLT BroadBand Service']","['2018-08', '2018-08', '2019-05', '2019-10']","[899.0, 450.0]",[],"['PeoTV', 'Voice', 'Other', 'BB']","['MC', 'MC', 'MC', 'MC']"
1554,79b864b3fbe496b0efac3197185124ad,"['AB Copper Access Bearer', 'SLT Voice Service']","['2018-08', '2018-08']",[],[],"['Other', 'Voice']","['MC', 'MC']"
1555,79bdbc514e1f75de24cfc7f36ceca599,"['SLT Voice Service', 'AB Copper Access Bearer', 'BB SLT BroadBand Service']","['2018-08', '2018-08', '2018-08']",[1490.0],[],"['Voice', 'Other', 'BB']","['MC', 'MC', 'MC']"
1556,79d34b9b77474acf6081997fe4ed388d,"['AB Copper Access Bearer', 'SLT Voice Service']","['2018-08', '2018-08']",[],[],"['Other', 'Voice']","['MC', 'MC']"
1557,79e8b73d71bf5f250c4bada72e0adee0,"['AB Copper Access Bearer', 'SLT Voice Service', 'BB SLT BroadBand Service']","['2018-09', '2018-09', '2019-05']",[740.0],[],"['Other', 'Voice', 'BB']","['MC', 'MC', 'MC']"
1558,79febafef7dd52734e0af14c3a46fb16,"['AB Copper Access Bearer', 'SLT Voice Service']","['2018-08', '2018-08']",[],[],"['Other', 'Voice']","['MC', 'MC']"
1559,7a0ae5c07ca1726e592e1b4a53449661,"['AB Copper Access Bearer', 'SLT Voice Service']","['2018-08', '2018-08']",[],[],"['Other', 'Voice']","['MC', 'MC']"
1560,7a4e5798abc9c9e314e4c6367da7e558,"['AB Copper Access Bearer', 'SLT Voice Service', 'BB SLT BroadBand Service']","['2018-08', '2018-08', '2020-06']",[1490.0],[],"['Other', 'Voice', 'BB']","['MC', 'MC', 'MC']"
1561,7a54647816e3f3d69ccf638d61eb737d,"['AB Copper Access Bearer', 'SLT Voice Service']","['2018-08', '2018-08']",[],[],"['Other', 'Voice']","['MC', 'MC']"
1562,7a631a2a11a983f2b7e30d1e8df5a78f,"['AB Copper Access Bearer', 'SLT Voice Service', 'BB SLT BroadBand Service']","['2020-03', '2020-03', '2020-05']",[1490.0],[],"['Other', 'Voice', 'BB']","['MC', 'MC', 'MC']"
1563,7a80615fb26922948d633269d57a5e8a,"['AB Copper Access Bearer', 'SLT Voice Service', 'BB SLT BroadBand Service', 'SLT PeoTV Service']","['2018-08', '2018-08', '2018-12', '2019-04']",[500.0],[],"['Other', 'Voice', 'BB', 'PeoTV']","['MC', 'MC', 'MC', 'MC']"
1564,7aa88a8f213887428df1ff0b913a6858,"['BB SLT BroadBand Service', 'SLT Voice Service', 'AB Copper Access Bearer']","['2018-08', '2018-08', '2018-08']",[1790.0],[],"['BB', 'Voice', 'Other']","['MC', 'MC', 'MC']"
1565,7aa8c0a144b14c0d37d9b50e420c4773,"['AB Copper Access Bearer', 'SLT PeoTV Service', 'SLT Voice Service', 'BB SLT BroadBand Service']","['2018-08', '2018-08', '2020-02', '2020-02']","[899.0, 450.0]",[],"['Other', 'PeoTV', 'Voice', 'BB']","['MC', 'MC', 'MC', 'MC']"
1566,7abde66fd77d8977be619d3066918c5b,"['AB Copper Access Bearer', 'SLT Voice Service']","['2018-08', '2018-08']",[],[],"['Other', 'Voice']","['MC', 'MC']"
1567,7af5b435cd14e48cc8d2869b7beb9eec,"['SLT Voice Service', 'AB Copper Access Bearer']","['2018-08', '2018-08']",[],[],"['Voice', 'Other']","['MC', 'MC']"
1568,7b02996f8fd2ce388417eb6ac225235e,"['SLT Voice Service', 'AB Copper Access Bearer']","['2018-08', '2018-08']",[],[],"['Voice', 'Other']","['MC', 'MC']"
1569,7b4bd250660ccde79127f217bcbf4c90,"['AB Copper Access Bearer', 'SLT Voice Service']","['2018-08', '2020-03']",[],[],"['Other', 'Voice']","['MC', 'MC']"
1570,7b663d875bf4e9eaa6e346bb2bfd5aa1,"['SLT Voice Service', 'AB Copper Access Bearer']","['2018-08', '2018-08']",[],[],"['Voice', 'Other']","['MC', 'MC']"
1571,7b72c8a0093fa3ec0e5a3c76b92b8819,"['SLT Voice Service', 'AB Copper Access Bearer', 'BB SLT BroadBand Service']","['2018-08', '2018-08', '2019-10']",[990.0],[],"['Voice', 'Other', 'BB']","['MC', 'MC', 'MC']"
1572,7b7b34a5b9d59f774148138958f59610,"['AB Copper Access Bearer', 'SLT Voice Service']","['2018-08', '2018-08']",[],[],"['Other', 'Voice']","['MC', 'MC']"
1573,7b90b55fca6536fd69f2501e7f4b288f,"['AB Copper Access Bearer', 'SLT Voice Service']","['2018-08', '2018-08']",[],[],"['Other', 'Voice']","['MC', 'MC']"
1574,7b9150839a482d011c28d565ad4f00c5,"['SLT Voice Service', 'AB Copper Access Bearer', 'BB SLT BroadBand Service']","['2019-10', '2019-10', '2019-10']",[740.0],[],"['Voice', 'Other', 'BB']","['MC', 'MC', 'MC']"
1575,7b948edf1d19021b32b2b95c9c255c9a,"['SLT Voice Service', 'AB Copper Access Bearer']","['2018-08', '2018-08']",[],[],"['Voice', 'Other']","['MC', 'MC']"
1576,7ba2b682e25ae01fea5c2d6fa50cc361,"['AB Copper Access Bearer', 'SLT Voice Service']","['2018-08', '2018-08']",[],[],"['Other', 'Voice']","['MC', 'MC']"
1577,7bd287b57d25bc3ef9c682b700969519,"['AB Copper Access Bearer', 'SLT Voice Service', 'BB SLT BroadBand Service']","['2018-08', '2018-08', '2019-10']",[450.0],[],"['Other', 'Voice', 'BB']","['MC', 'MC', 'MC']"
1578,7bd6e98a9fd4306efb373a532627e757,"['SLT Voice Service', 'AB Copper Access Bearer']","['2018-08', '2018-08']",[],[],"['Voice', 'Other']","['MC', 'MC']"
1579,7becafe9c7bad46e4ad00345292a3532,"['SLT Voice Service', 'AB Copper Access Bearer']","['2018-08', '2018-08']",[],[],"['Voice', 'Other']","['MC', 'MC']"
1580,7bff31ced98d55eec05076eccf34afbb,"['AB Copper Access Bearer', 'SLT Voice Service']","['2018-08', '2018-08']",[],[],"['Other', 'Voice']","['MC', 'MC']"
1581,7c03f1b75db37ee0f33c9f2485de160f,['AB Copper Access Bearer'],['2020-07'],[],[],['Other'],['MC']
1582,7c0c247b2c672b6ea6aad68258b844f8,"['AB Copper Access Bearer', 'SLT PeoTV Service', 'SLT Voice Service', 'BB SLT BroadBand Service']","['2018-08', '2018-08', '2018-08', '2018-12']","[899.0, 450.0]",[],"['Other', 'PeoTV', 'Voice', 'BB']","['MC', 'MC', 'MC', 'MC']"
1583,7c26db96db4f9ef51ba03a68f31dec05,"['SLT Voice Service', 'AB Copper Access Bearer']","['2018-08', '2018-08']",[],[],"['Voice', 'Other']","['MC', 'MC']"
1584,7c37f6e1e703c5357050137fa2d39fa1,"['AB Copper Access Bearer', 'SLT Voice Service']","['2018-08', '2018-08']",[],[],"['Other', 'Voice']","['MC', 'MC']"
1585,7c4d48b50e8a010086b0f9dae74dd9ed,"['AB Copper Access Bearer', 'SLT Voice Service', 'BB SLT BroadBand Service']","['2018-08', '2018-08', '2019-10']",[499.0],[],"['Other', 'Voice', 'BB']","['MC', 'MC', 'MC']"
1586,7c5adff3a58730b7e6144c73aa4316bf,"['BB SLT BroadBand Service', 'SLT PeoTV Service', 'AB Copper Access Bearer', 'SLT Voice Service']","['2018-08', '2018-08', '2018-08', '2018-08']","[390.0, 1099.0]",[],"['BB', 'PeoTV', 'Other', 'Voice']","['MC', 'MC', 'MC', 'MC']"
1587,7c6d354922a09c14db686e0234dea7e2,"['SLT Voice Service', 'AB Copper Access Bearer']","['2020-01', '2020-01']",[],[],"['Voice', 'Other']","['MC', 'MC']"
1588,7c70e2bae22cf3e62e5b8ded693db46d,"['AB Copper Access Bearer', 'SLT Voice Service']","['2018-08', '2018-08']",[],[],"['Other', 'Voice']","['MC', 'MC']"
1589,7d20a217b0f2d6ce3f57178e297e5997,"['SLT Voice Service', 'AB Copper Access Bearer', 'BB SLT BroadBand Service']","['2018-08', '2018-08', '2020-04']",[450.0],[],"['Voice', 'Other', 'BB']","['MC', 'MC', 'MC']"
1590,7d27f6141107d7d2600175c65bb300f0,"['AB Copper Access Bearer', 'SLT Voice Service']","['2018-08', '2018-08']",[],[],"['Other', 'Voice']","['MC', 'MC']"
1591,7d3fd7083038dccfc3392be774c82e3d,"['SLT Voice Service', 'AB Copper Access Bearer']","['2018-08', '2018-08']",[],[],"['Voice', 'Other']","['MC', 'MC']"
1592,7d4bb75920dab26493bcce61cf763f8d,"['SLT Voice Service', 'AB Copper Access Bearer', 'BB SLT BroadBand Service']","['2018-08', '2018-08', '2018-08']",[740.0],[],"['Voice', 'Other', 'BB']","['MC', 'MC', 'MC']"
1593,7d5c2e0e04f42483da19c2d9e9c7746e,"['BB SLT BroadBand Service', 'SLT PeoTV Service', 'AB Copper Access Bearer', 'SLT Voice Service']","['2018-09', '2018-09', '2018-09', '2020-08']","[450.0, 899.0]",[],"['BB', 'PeoTV', 'Other', 'Voice']","['MC', 'MC', 'MC', 'MC']"
1594,7d6779b49216f67979b3fadaff334d0c,"['SLT Voice Service', 'AB Copper Access Bearer', 'BB SLT BroadBand Service']","['2018-08', '2018-08', '2018-12']",[1490.0],[],"['Voice', 'Other', 'BB']","['MC', 'MC', 'MC']"
1595,7d6c41cca01f9d2251e39fea28dad58f,"['AB Copper Access Bearer', 'SLT PeoTV Service']","['2018-08', '2020-02']",[690.0],[],"['Other', 'PeoTV']","['MC', 'MC']"
1596,7d7de51b90b27841fe0d778f950bd923,"['AB Copper Access Bearer', 'SLT Voice Service']","['2020-06', '2020-06']",[],[],"['Other', 'Voice']","['MC', 'MC']"
1597,7d8186ef45fbbdb8a12e98af8a4fb7c5,"['SLT PeoTV Service', 'SLT Voice Service', 'AB Copper Access Bearer']","['2018-08', '2018-08', '2020-05']",[899.0],[],"['PeoTV', 'Voice', 'Other']","['MC', 'MC', 'MC']"
1598,7d8ca6962a9ea0ab7b824e56bf67fc28,"['AB Copper Access Bearer', 'SLT Voice Service']","['2018-08', '2018-08']",[],[],"['Other', 'Voice']","['MC', 'MC']"
1599,7db0cc38a3729de0b2a4fa27e5978de4,"['SLT Voice Service', 'AB Copper Access Bearer']","['2018-08', '2018-08']",[],[],"['Voice', 'Other']","['MC', 'MC']"
