,201908,201910,201911,201912,202001,202002,202003,202004,202005,202006,202007,202008,Usage_Rating_Scaled,Usage_Rating_Categorical
year-month,,,,,,,,,,,,,,
PSTN.hash,,,,,,,,,,,,,,
bc416a33c1975ab9ff91da82f08b1a72,0.25,0.25,0.25,0.1875,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.24479166666666666,LOW
bc7751f4b43e326e6d69a4f8e706574d,0.5,0.1875,0.125,0.1875,0.0625,0.0625,0.375,0.1875,0.1875,0.375,0.125,0.125,0.20833333333333334,LOW
bc975cde416942a4caade1f1bd3ecaec,0.5,0.125,0.0,0.0,0.0,0.125,0.375,0.375,0.375,0.375,0.375,0.125,0.22916666666666666,LOW
bce831090f88a956c436f9467d8bfbe1,0.5,0.75,0.5,0.375,0.75,1.0,0.75,1.0,1.0,0.5,0.0,0.0,0.59375,MEDIUM
bcfa823a7527400c28cc92ccbb801601,0.3333333333333333,0.5625,0.5625,0.75,0.0625,0.5625,0.75,0.75,0.75,0.5625,0.75,1.0,0.6163194444444444,MEDIUM
bd0f0a0ccd61759cbfe546111f954ad4,1.0,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.7708333333333334,HIGH
bd5b1e0ee71c2854397659fecc7b752b,1.0,0.75,0.75,0.75,1.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,HIGH
bd60e0087acdac3b468e12a2a9f4bcae,0.08333333333333333,0.0625,0.0625,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022569444444444444,LOW
bd73133417d7d4f48df88c081e7f7f5c,0.25,0.25,0.25,0.25,0.25,0.5,0.25,0.75,0.5,0.75,0.75,1.0,0.4791666666666667,MEDIUM
bd92972e862d39981a75aae534de510f,0.25,0.375,0.5625,0.5625,0.5625,1.0,1.0,0.75,0.75,0.75,1.0,1.0,0.7135416666666666,HIGH
bda1b15843f1b5cff62123fc0d42ba64,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.75,1.0,1.0,1.0,0.75,0.7083333333333334,HIGH
bda431c0853ceb1ad6d6867944e0eee2,0.16666666666666666,0.125,0.125,0.25,0.25,0.0625,0.0,0.0,0.0,0.0,0.0,0.25,0.10243055555555554,LOW
bdaa0c6bf31205eafcddca2dd95358ec,0.16666666666666666,0.125,0.125,0.125,0.1875,0.125,0.375,0.125,0.1875,0.25,0.375,0.125,0.1909722222222222,LOW
bdb5543c69267fdd68245aef023064a0,0.08333333333333333,0.0625,0.0625,0.0625,0.0625,0.0625,0.25,0.125,0.125,0.0625,0.0625,0.0625,0.09027777777777778,LOW
be0af586a98009c0458bfbeb4ba32565,0.0,0.0,0.0,0.0,0.0,0.125,0.25,0.75,0.5,0.75,0.75,0.75,0.3229166666666667,LOW
be6c6dccea1c3f108429796aff1796c0,0.16666666666666666,0.125,0.125,0.0625,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.12326388888888888,LOW
bf26ac360c4fdd2fc7752ed8e5f0ed54,0.75,1.0,0.5625,0.75,1.0,0.75,1.0,1.0,0.5625,0.75,1.0,0.75,0.8229166666666666,HIGH
bf5a7d9a5bc8b5ca97efea4e2ff906bb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,1.0,1.0,0.75,0.2604166666666667,LOW
bf970282eba794f1fd3b59a5e281b1f6,0.0,0.0,0.375,0.375,0.375,0.375,0.75,0.75,0.75,0.5625,0.75,0.5625,0.46875,MEDIUM
c05398fce653141ad481c4a2243b0d99,0.16666666666666666,0.25,0.25,0.25,0.375,0.375,0.25,0.25,0.375,0.25,0.25,0.25,0.2743055555555555,LOW
c0564199fe79be15d6602cc47f265721,0.5,0.75,0.75,0.75,1.0,0.75,1.0,0.75,1.0,0.75,1.0,1.0,0.8333333333333334,HIGH
c09012e01ac2c7d097425b4c186a8bf6,0.5,0.25,0.375,0.0625,0.375,0.375,0.0625,0.0,0.0,0.0,0.0625,0.0625,0.17708333333333334,LOW
c0bfa8a801e3031ea39e6be0995dd1e3,1.0,0.75,0.75,1.0,1.0,0.75,1.0,0.75,0.75,0.75,0.5,1.0,0.8333333333333334,HIGH
c0c3787c5618ece7f1456dc6e3c7363f,0.5,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.21354166666666666,LOW
c0ce2b0254974d701f915306326fa7ea,0.6666666666666666,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09722222222222221,LOW
c0da7908b1c09b9dce0ce054b7c1e771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.1875,0.1875,0.036458333333333336,LOW
c0db105e0600ef80c756c783210d1e39,0.16666666666666666,0.125,0.125,0.125,0.0625,0.375,0.75,0.75,0.375,0.375,0.1875,0.25,0.3055555555555555,LOW
c0f517bcbfec9572e8c59cf53d7c1cc1,0.0,0.0,0.0,0.25,0.375,0.375,0.75,0.75,0.0625,0.0,0.0,0.0,0.21354166666666666,LOW
c11f1d009d6877d4e656e65d843d06dd,0.16666666666666666,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.25,0.125,0.125,0.13888888888888887,LOW
c16b69048ce8923b41d1af9d55833e89,1.0,1.0,0.75,1.0,1.0,0.0625,1.0,1.0,1.0,1.0,0.75,1.0,0.8802083333333334,HIGH
c190e1ce27e9e83227aa91494ae7a0df,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013888888888888888,LOW
c1c6b002edb3aa61a7d7bb8f4d336fe8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5625,1.0,0.75,0.0625,1.0,0.28125,LOW
c1f73b57eca12e75a982320192405a08,0.08333333333333333,0.25,0.25,0.25,0.125,0.125,0.375,0.375,0.25,0.25,0.25,0.25,0.23611111111111108,LOW
c217a54dce1ef9114b8233be50cfdcd6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.375,0.375,0.07291666666666667,LOW
c2285f0bc2a489c3a348fade8e542d39,0.16666666666666666,0.25,0.0625,0.25,0.25,0.0,0.125,0.1875,0.1875,0.125,0.125,0.25,0.16493055555555555,LOW
c234c9897fb625f6e81a84239ae5a5d7,0.08333333333333333,0.125,0.125,0.125,0.125,0.25,0.25,0.375,0.125,0.0625,0.0,0.0,0.13715277777777776,LOW
c24e4b0d59f30769697a54947a34cf54,0.25,0.375,0.75,0.75,0.75,0.5,0.5,0.75,0.5625,0.125,0.5,0.5,0.5260416666666666,MEDIUM
c24f6de540aa9f2cd588c9b696df1f42,1.0,0.75,0.5625,0.75,0.5625,0.375,0.5625,0.25,0.5625,0.5625,0.5625,0.1875,0.5572916666666666,MEDIUM
c2df8135b8a054d82a74714e548f2b0d,0.16666666666666666,0.0625,0.125,0.1875,0.5,0.25,0.25,0.5,0.5,0.375,0.125,0.125,0.2638888888888889,LOW
c306b8fd818c0b58f6242d932bd751ba,1.0,1.0,0.75,1.0,1.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,0.9583333333333334,HIGH
c37a45cc5bd068df0cacea19a6d06754,0.0,0.0,0.0,0.0,0.0,0.1875,0.25,0.1875,0.125,0.25,0.5,0.5,0.16666666666666666,LOW
c37cf933931493745fb6a78a5952b432,0.16666666666666666,0.375,0.25,0.25,0.25,0.25,0.125,0.0625,0.125,0.25,0.25,0.125,0.2065972222222222,LOW
c3fd03839e2e386ae4e81fb32722cf9a,0.5,0.75,0.25,0.5625,0.375,0.75,0.5625,1.0,0.5625,0.5625,0.5,0.375,0.5625,MEDIUM
c4120c7935a5b363d2415e048879bec0,1.0,1.0,1.0,1.0,1.0,0.75,0.75,1.0,1.0,1.0,1.0,1.0,0.9583333333333334,HIGH
c423331c91c53c1646644b45b497c973,0.16666666666666666,0.25,0.375,0.5625,0.375,0.375,0.5625,0.75,0.5625,0.125,0.375,0.75,0.43576388888888884,MEDIUM
c455136619bd15c3deb8e1cc28336e42,0.16666666666666666,0.125,0.125,0.125,0.125,0.125,0.25,0.25,0.25,0.25,0.125,0.25,0.18055555555555555,LOW
c45784e7d8bc33ab31e7fc0940d3c137,0.0,0.0,0.5,0.375,0.1875,0.375,0.5,0.5,0.5,0.5,0.5,0.5,0.3697916666666667,MEDIUM
c4fc9cfb88b4fa55f003014c6176d681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.041666666666666664,LOW
c50e948b2f41d61310fb2f9ed3cea7d9,0.08333333333333333,0.0625,0.0625,0.125,0.0625,0.0625,0.0625,0.125,0.125,0.125,0.125,0.125,0.0954861111111111,LOW
c5722f1197db46f96000e28ef6c36da1,0.08333333333333333,0.0625,0.25,0.0625,0.25,0.25,0.125,0.0625,0.0625,0.0625,0.25,0.25,0.14756944444444445,LOW
c57e3fcd20f7308222db80e342a0fff1,0.5,1.0,0.375,1.0,0.75,0.375,1.0,1.0,1.0,1.0,0.125,0.375,0.7083333333333334,HIGH
c5849a7d107b96a79deef9aa6c803e5f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.125,0.052083333333333336,LOW
c58b1a47bdc703414f924ff2eab207e3,0.5,0.5,0.5,0.5,0.5,0.375,0.5,0.75,0.75,0.75,0.75,0.75,0.59375,MEDIUM
c5a7b38096f4547e23fba9a4ec2059cd,0.0,0.0625,0.0625,0.0625,0.0625,0.0,0.0625,0.0625,0.0625,0.0,0.0,0.0,0.036458333333333336,LOW
c5dadc8e3628712df27b054421a0fe14,0.5,0.5,0.75,0.375,0.75,0.75,1.0,1.0,0.75,0.75,1.0,1.0,0.7604166666666666,HIGH
c5eefe86870a9bffac7af616670d72e5,0.3333333333333333,0.125,0.125,0.25,0.25,0.125,0.25,0.5,0.1875,0.125,0.125,0.125,0.21006944444444442,LOW
c5fed0aea6cac240dd837fbac6f0021d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.125,0.015625,LOW
c60c4245240a6e2dc8bd5dcd0d4cb0f0,1.0,1.0,1.0,1.0,1.0,0.75,1.0,0.5,0.25,1.0,1.0,1.0,0.875,HIGH
c65ea87b700d2801e7adcfaea90cc228,1.0,0.375,0.5625,0.5625,0.375,0.0,0.375,0.5625,0.75,0.5625,0.5625,0.5625,0.5208333333333334,MEDIUM
c6893d7b0a2599096fa0ec489ab20637,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.2916666666666667,LOW
c70dd46cc7fc27720ae06090dc5fecba,1.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14583333333333334,LOW
c71cf6b3cac789eee59af3f7f2b24e2f,0.08333333333333333,0.125,0.0625,0.125,0.125,0.125,0.25,0.25,0.25,0.125,0.125,0.125,0.14756944444444445,LOW
c747e670b2f0b5447bf3e868a89b53ff,0.75,0.75,0.75,0.5,0.0625,0.75,0.75,0.75,0.75,0.75,0.5,0.75,0.6510416666666666,MEDIUM
c772fd372b052da9dbb10610a873e79a,0.08333333333333333,0.25,0.25,0.0625,0.25,0.25,0.125,0.25,0.25,0.25,0.25,0.125,0.19965277777777776,LOW
c77c4957021315a38b92f3d39e39e314,0.5,0.5,0.375,0.5,0.75,0.5625,0.125,0.1875,0.5,0.5625,0.5,0.5,0.4635416666666667,MEDIUM
c8469e8d2a5bb22261f536eb6c86a726,0.5,0.5,0.75,0.75,0.75,0.5625,0.75,0.375,0.5625,0.375,0.5625,0.375,0.5677083333333334,MEDIUM
c8afd3fe1d9ed8963986cc97a774e361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.25,0.25,0.125,0.125,0.06770833333333333,LOW
c8e15f10fe56b48c0a440d4c2a5758e0,0.75,1.0,0.5625,0.75,0.75,0.75,0.5,0.25,0.25,0.5,0.25,0.5,0.5677083333333334,MEDIUM
c8ff8a3d02803f306b91acff10286f09,0.0,0.0625,0.375,0.5625,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08854166666666667,LOW
c9273b4b7947ae18771c66052b7a40e0,1.0,1.0,0.75,0.75,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.296875,LOW
c93f994147d77ebded2452b3ae597c33,0.75,0.375,0.375,0.25,0.375,0.25,0.5625,1.0,0.5625,0.5625,0.375,0.5625,0.5,MEDIUM
c956c2dfbb0b793eebaeba43bdf9d398,0.0,0.0,0.0,0.125,0.5625,0.375,0.0,0.0,0.0,0.0625,0.0625,0.0625,0.10416666666666667,LOW
c95a1e54be68e74f2402106da9236a51,0.16666666666666666,0.125,0.125,0.1875,0.125,0.125,0.1875,0.1875,0.1875,0.5,0.5,0.5,0.24305555555555555,LOW
c96506bb5be9c6cea83bed0224b4f43b,0.16666666666666666,0.1875,0.125,0.125,0.125,0.125,0.1875,0.375,0.375,0.125,0.1875,0.125,0.18576388888888887,LOW
c9f68e7124311b0f02a82a6e35ae0523,0.3333333333333333,0.5,0.5,0.5,0.5,0.5,0.25,0.0625,0.1875,0.75,1.0,1.0,0.5069444444444444,MEDIUM
ca0fd092dd504fd1037b37238187cc0c,0.75,0.5625,0.375,0.75,0.5625,0.375,0.375,0.5625,0.5625,0.75,0.75,0.5625,0.578125,MEDIUM
ca3839c19c7dfc80b4a0eff560dc765d,0.16666666666666666,0.125,0.125,0.25,0.125,0.125,0.375,0.5,0.5,0.375,0.25,0.375,0.2743055555555555,LOW
ca57e5f084e12b3964fc2a4f3c5d4bec,0.08333333333333333,0.1875,0.125,0.0,0.0625,0.25,0.0625,0.0,0.0,0.125,0.25,0.25,0.11631944444444443,LOW
cb85b6de297ef79e90129e249ec48788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.25,0.1875,0.052083333333333336,LOW
cb98e8b25a770c58e98d46d29f8b097c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.375,0.375,0.07291666666666667,LOW
cbaa45b98a81b93ab859dae2b138bff9,0.08333333333333333,0.75,0.5,0.5,0.25,0.25,0.25,0.5,0.5,0.5,0.25,0.5,0.40277777777777785,MEDIUM
cc2ffdda2d8c1ab46f9027791da9601f,0.75,1.0,0.375,0.75,0.5,0.75,1.0,1.0,1.0,1.0,1.0,0.75,0.8229166666666666,HIGH
cc66aaac252bb6f6cdde8df430e622f5,0.75,1.0,0.75,0.75,1.0,1.0,1.0,0.75,0.75,0.75,0.5625,0.5625,0.8020833333333334,HIGH
ccbc30597bf7bba9b1ae0c290b676839,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.0625,0.25,0.75,0.1875,0.0,0.11979166666666667,LOW
cce76260b4367e2f6c05c6b5f388f6f1,0.08333333333333333,0.125,0.125,0.375,0.125,0.0625,0.0625,0.0625,0.125,0.0625,0.125,0.0625,0.11631944444444443,LOW
ccfe65a78a0e67fda3232e9c6049789b,0.3333333333333333,0.25,0.25,0.25,0.375,0.375,0.375,0.75,0.75,0.375,0.5,0.375,0.4131944444444444,MEDIUM
cd2b8a94cb7a9e45a08f17e9c24ddcba,0.3333333333333333,0.375,0.25,0.0,0.375,0.375,0.5625,0.5625,0.5625,0.375,0.5625,0.5625,0.4079861111111111,MEDIUM
cddbdb4493830e40c0a31969034da7db,0.08333333333333333,0.125,0.25,0.25,0.125,0.0625,0.5,0.75,0.75,0.75,0.125,0.375,0.3454861111111111,MEDIUM
ceae72e2b25ad72cfbd22933d5b7dafc,0.16666666666666666,0.0625,0.0625,0.125,0.125,0.125,0.0625,0.0625,0.0625,0.125,0.125,0.125,0.10243055555555554,LOW
cecb46136a6f20c37ecb41bc307e7696,1.0,0.5,0.75,1.0,1.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,HIGH
cf3f41d850ff9594bec1caf03db53fd3,1.0,0.75,0.75,0.75,0.75,0.75,1.0,1.0,1.0,1.0,1.0,1.0,0.8958333333333334,HIGH
cf5f5a811953ae3e450092339b94f04c,0.5,0.375,0.375,0.375,0.375,0.25,0.25,0.125,0.375,0.5625,0.5625,0.5625,0.390625,MEDIUM
cf83cf9f8b7e4915ee41345fff5177da,0.08333333333333333,0.0625,0.0625,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022569444444444444,LOW
cfa186644d88917aaef0aff88c545538,1.0,0.75,1.0,1.0,1.0,0.75,1.0,0.75,0.75,1.0,1.0,1.0,0.9166666666666666,HIGH
cfb12f230d6ba43963b36b799ae76652,0.3333333333333333,0.375,0.5625,0.5625,0.5625,0.75,0.5625,0.5625,0.75,0.0,0.0,0.0,0.41840277777777773,MEDIUM
cfb904695231ed81368372effa13ae90,0.5,0.125,0.0625,0.375,0.5,0.375,0.75,0.5,0.5,0.375,0.5625,1.0,0.46875,MEDIUM
cffa0eb141f739c2bda5d3b6489a4e9f,0.0,0.0,0.0,0.125,0.125,0.375,0.25,0.375,0.25,0.25,0.25,0.25,0.1875,LOW
cffce973e6ba1afc7f582fd8aad08953,0.75,0.375,0.1875,0.5625,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.65625,MEDIUM
d00435326f5da4f573894be8351232a3,0.75,0.5625,0.375,0.375,0.5,0.75,0.5,0.375,0.375,0.25,0.75,0.75,0.5260416666666666,MEDIUM
d00ba4d5438ccec5aa1aa42c13426d9d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5625,0.5625,0.11458333333333333,LOW
d0b23dcda7f59fa107be1bfddf720895,0.6666666666666666,0.125,0.1875,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09201388888888888,LOW
d0f7f3e1fc3fcd98bfe379b077fd69e9,0.3333333333333333,0.25,0.25,0.25,0.25,0.25,0.5625,0.5625,0.25,0.375,0.25,0.25,0.3194444444444444,LOW
d1242f511ea15d95e64da729cd597a3c,0.5,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.2916666666666667,LOW
d12cfec3f3341754b73eeeb57a1c1c53,0.25,0.25,0.25,0.5,0.5,0.375,0.5,0.5,0.5,0.5,0.5,0.0625,0.390625,MEDIUM
d17762d9e9e2c520f159c86b1e5f313d,0.75,0.0625,0.75,0.75,0.0625,0.5625,1.0,1.0,0.5,1.0,0.75,0.75,0.6614583333333334,HIGH
d23ef5d5bffe32931de4f323b6e0ff2b,0.5,0.375,0.25,0.375,0.5625,0.5625,0.5625,0.5625,0.5625,0.5625,0.5625,0.375,0.484375,MEDIUM
d28c49d2ff905d665255b8027c87b3b6,0.0,0.0,0.125,0.125,0.125,0.25,0.125,0.25,0.25,0.0,0.0,0.0,0.10416666666666667,LOW
d2b12d9ac9aaa5f4bd74da16287f5681,0.5,0.375,0.375,0.5,0.75,0.375,0.75,1.0,0.75,0.25,0.5,0.5625,0.5572916666666666,MEDIUM
d2c95d37fde65a7121d10d89b29b7d00,1.0,0.75,0.5,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.0625,0.6927083333333334,HIGH
d2f7f43c7e647c1d175a285074985a83,0.3333333333333333,0.25,0.375,0.125,0.125,0.25,0.25,0.375,0.25,0.25,0.375,0.25,0.2673611111111111,LOW
d31232c30aedf4d10a4b446ccf5dca58,0.3333333333333333,0.125,0.25,0.25,0.125,0.25,0.25,0.125,0.25,0.25,0.125,0.125,0.20486111111111108,LOW
d34395ba2f2027ff7538850ac772fcf7,0.5,1.0,0.75,0.75,0.75,0.75,1.0,0.75,1.0,0.75,0.75,1.0,0.8125,HIGH
d35308e2db4881d3f78e174fcd36eebd,0.6666666666666666,0.25,0.1875,0.5,0.5,0.5,0.375,0.1875,0.25,0.5,0.5,0.75,0.4305555555555555,MEDIUM
d3723fc0070d27f51261af1fbb312055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.005208333333333333,LOW
d3743c8ce79aab3f88e762df10733860,1.0,1.0,1.0,0.75,1.0,0.75,0.75,1.0,0.75,0.5,0.75,0.75,0.8333333333333334,HIGH
d44a9019a8434d005aab2f10e30e65a0,0.5,1.0,1.0,1.0,0.75,0.75,0.75,1.0,1.0,1.0,0.75,1.0,0.875,HIGH
d4befb695964293521c48a8335a3ab9a,0.5,0.25,0.375,0.375,0.5625,0.5625,0.5625,0.5625,0.5625,0.25,1.0,1.0,0.546875,MEDIUM
d4d79b8e8edb92a6a90ae69e1f9ab2ac,0.08333333333333333,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0642361111111111,LOW
d4eec8e7da1cdd41ad17797dee3b26da,0.08333333333333333,0.0625,0.125,0.125,0.0625,0.0625,0.0625,0.1875,0.125,0.0625,0.0625,0.0625,0.09027777777777778,LOW
d50b41a92f59fcf24f2c0823b48ee61b,0.75,0.5,0.75,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.171875,LOW
d526566a66a4becb8bf4daa5cf1db036,0.25,0.5,0.375,0.375,0.375,0.1875,0.25,0.25,0.125,0.1875,0.25,0.5,0.3020833333333333,LOW
d543cbc1d6b80b34d8488659f6b7142b,0.08333333333333333,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0642361111111111,LOW
d585cb8fdc2430a39afc1551e5a13224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.125,LOW
d5bad083625e4bb2219b2e01b022ab4f,0.5,0.125,0.375,0.5625,0.5,0.375,0.5625,0.25,0.25,0.5625,0.75,0.75,0.4635416666666667,MEDIUM
d5bc2dd01f35fd6a7f65b41779eaaf77,0.0,0.375,0.375,0.5625,0.375,0.375,0.5625,0.5625,0.5625,0.5625,0.5625,0.25,0.4270833333333333,MEDIUM
d5d7af8cff7c9869f61916575a773387,0.75,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9583333333333334,HIGH
d5f0fedea87d9e8c2073f61062dcb496,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.4583333333333333,MEDIUM
d645029928467db1ce5d706afe337d19,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.5625,0.5625,0.5,0.75,0.375,0.2604166666666667,LOW
d65f2f3fa846c9ccb401083fd45ea957,0.08333333333333333,0.0625,0.125,0.0625,0.0625,0.125,0.125,0.125,0.0625,0.0,0.0,0.0,0.06944444444444443,LOW
d6823d83a9a863d0d8f8bf26ae63b8e6,0.5,0.375,0.375,0.375,0.125,0.25,0.375,0.375,0.375,0.375,0.375,0.125,0.3333333333333333,MEDIUM
d6888f787c53ba9c98094745ebbcf27b,0.25,0.375,0.1875,0.125,0.375,0.75,0.5625,0.5625,0.375,0.375,0.375,0.375,0.390625,MEDIUM
d6aa1beb4731c60920a88171b5b09a35,1.0,0.25,0.375,1.0,0.5625,0.0625,0.1875,1.0,0.1875,0.75,0.5625,0.75,0.5572916666666666,MEDIUM
d6d69b457016379f1277f60885fe06bc,0.25,0.1875,0.375,0.1875,0.5,0.25,0.25,0.375,0.5,0.1875,0.1875,0.1875,0.2864583333333333,LOW
d6dae1363145dc737f9b43ebeb299b73,0.5,0.25,0.25,0.25,0.75,1.0,0.0625,0.75,0.75,1.0,0.75,1.0,0.609375,MEDIUM
d6e5b4430e6452d62a81d0182ffa70f6,0.75,0.75,0.75,0.5625,0.75,0.5625,0.75,0.5625,0.75,0.75,0.75,0.75,0.703125,HIGH
d6e891004309f3a6a0099d4dd6cd0587,1.0,0.75,0.75,0.75,0.75,0.75,1.0,1.0,1.0,1.0,1.0,0.75,0.875,HIGH
d6f73e095b96aa9e3875100e8351e97e,1.0,0.75,1.0,1.0,0.5,0.5625,0.0625,0.5625,0.75,0.5,0.75,0.75,0.6822916666666666,HIGH
d701aee04b60b731c19e64f8cb98530b,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.5625,1.0,0.75,0.5625,0.75,0.7395833333333334,HIGH
d73c83f0518c1d17398d348436648f5f,0.25,0.25,0.25,0.25,0.1875,0.0625,0.25,0.25,0.25,0.25,0.25,0.25,0.22916666666666666,LOW
d75169da4dd8e495f07eb6aed32b2751,0.3333333333333333,0.25,0.25,0.25,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.34027777777777773,MEDIUM
d79a6ef0da2dd1f99402a6d289a30935,0.25,0.5,0.375,0.5,0.5,0.5,0.25,0.25,0.1875,0.25,0.5,0.25,0.359375,MEDIUM
d7f6eeaa2c916f27c885502ea094cb3b,0.16666666666666666,0.25,0.125,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.23263888888888887,LOW
d82ac4069c842bd72eb01df480dd55a4,0.75,0.75,0.75,0.5,0.5,0.375,0.75,1.0,0.75,0.75,0.75,0.5625,0.6822916666666666,HIGH
d85fd0aaf0ff6d351c5527dbabeff056,0.3333333333333333,0.25,0.25,0.25,0.125,0.125,0.1875,0.375,0.375,0.125,0.5,0.75,0.3038194444444444,LOW
d8b9ecaee1cc9b5f5150782b390b2bd8,0.16666666666666666,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.125,0.125,0.375,0.375,0.375,0.1597222222222222,LOW
d8c1319297ea3a43d5ebf6cc955d71c6,0.3333333333333333,0.25,0.125,0.125,0.125,0.125,0.25,0.375,0.375,0.25,0.25,0.25,0.23611111111111108,LOW
d8dd6a734726d17627946fab0495ee31,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9791666666666666,HIGH
d902736e194c5c4cb8d2ba17f549f40a,0.0,0.0,0.0,0.0,0.0,0.375,0.5625,0.5625,0.5625,0.5625,0.75,0.5625,0.328125,LOW
d93d9a777696f0a154757d15dd5f2a07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.75,0.08333333333333333,LOW
d941fa242f8b15472a42d5de284e842f,0.08333333333333333,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0642361111111111,LOW
d945bb002a184f480bdfe68c4b640045,0.3333333333333333,0.125,0.125,0.25,0.375,0.375,0.125,0.375,0.375,0.25,0.375,0.25,0.27777777777777773,LOW
d964163121b7fcb1e82be8fa4263171c,0.25,0.25,0.25,0.25,0.5,0.5,0.25,0.5,0.25,0.1875,0.5,0.25,0.328125,LOW
d96d36e4be0fb183ddc3f73d78dd8f72,0.16666666666666666,0.125,0.125,0.125,0.75,0.1875,0.25,0.25,0.1875,0.375,0.125,0.1875,0.2378472222222222,LOW
d9a1ca363083672d7ba6409f37357d69,1.0,0.5,0.75,1.0,1.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,HIGH
d9bf78ee0c956c1dae8c782b93e4a77d,0.25,0.1875,0.125,0.1875,0.1875,0.1875,0.1875,0.25,0.25,0.25,0.25,0.25,0.21354166666666666,LOW
da4f3b6d9a718bfb656e47fc845d7c00,0.25,0.1875,0.1875,0.25,0.1875,0.1875,0.25,0.25,0.125,0.0,0.0,0.0,0.15625,LOW
da7079682cce6fe25a7b4227673e26a8,0.3333333333333333,0.5,0.5,0.5,0.75,0.5,0.75,0.75,0.75,0.75,0.75,0.75,0.6319444444444444,MEDIUM
da7b90e46c9e5d7a73a5b482040c113d,0.25,0.375,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.25,0.1875,0.0625,0.203125,LOW
